year,month,day,hour,min,wind dir,wind speed,lat,lon,current dir,current speed
2010,6,14,22,50,157.0,5.5,29.237,94.404,,
2010,6,14,23,50,159.0,5.1,29.237,94.404,,
2010,6,15,0,50,159.0,4.5,29.237,94.404,,
2010,6,15,1,50,153.0,5.5,29.237,94.404,,
2010,6,15,2,50,150.0,6.3,29.237,94.404,,
2010,6,15,3,50,155.0,6.8,29.237,94.404,,
2010,6,15,4,50,154.0,5.5,29.237,94.404,,
2010,6,15,5,50,160.0,6.5,29.237,94.404,,
2010,6,15,6,50,166.0,5.5,29.237,94.404,,
2010,6,15,7,50,153.0,6.4,29.237,94.404,,
2010,6,15,8,50,161.0,6.4,29.237,94.404,,
2010,6,15,9,50,158.0,6.8,29.237,94.404,,
2010,6,15,10,50,174.0,7.1,29.237,94.404,,
2010,6,15,11,50,167.0,6.6,29.237,94.404,,
2010,6,15,12,50,167.0,5.5,29.237,94.404,,
2010,6,15,13,50,176.0,5.1,29.237,94.404,,
2010,6,15,14,50,174.0,4.2,29.237,94.404,,
2010,6,15,15,50,175.0,3.6,29.237,94.404,,
2010,6,15,16,50,164.0,4.2,29.237,94.404,,
2010,6,15,17,50,169.0,3.9,29.237,94.404,,
2010,6,15,18,50,185.0,4.7,29.237,94.404,,
2010,6,15,19,50,218.0,5.6,29.237,94.404,,
2010,6,15,20,50,168.0,4.3,29.237,94.404,,
2010,6,15,21,50,171.0,4.3,29.237,94.404,,
2010,6,15,22,50,164.0,4.8,29.237,94.404,,
2010,6,15,23,50,172.0,6.0,29.237,94.404,,
2010,6,16,0,50,169.0,3.5,29.237,94.404,,
2010,6,16,1,50,159.0,3.9,29.237,94.404,,
2010,6,16,2,50,150.0,3.0,29.237,94.404,,
2010,6,16,3,50,139.0,4.9,29.237,94.404,,
2010,6,16,4,50,150.0,5.2,29.237,94.404,,
2010,6,16,5,50,151.0,5.3,29.237,94.404,,
2010,6,16,6,50,160.0,5.4,29.237,94.404,,
2010,6,16,7,50,168.0,6.1,29.237,94.404,,
2010,6,16,8,50,169.0,5.4,29.237,94.404,,
2010,6,16,9,50,163.0,5.3,29.237,94.404,,
2010,6,16,10,50,168.0,4.9,29.237,94.404,,
2010,6,16,11,50,168.0,5.4,29.237,94.404,,
2010,6,16,12,50,167.0,4.4,29.237,94.404,,
2010,6,16,13,50,188.0,3.0,29.237,94.404,,
2010,6,16,14,50,170.0,2.3,29.237,94.404,,
2010,6,16,15,50,178.0,2.2,29.237,94.404,,
2010,6,16,16,50,163.0,2.4,29.237,94.404,,
2010,6,16,17,50,161.0,3.2,29.237,94.404,,
2010,6,16,18,50,145.0,3.6,29.237,94.404,,
2010,6,16,19,50,161.0,4.2,29.237,94.404,,
2010,6,16,20,50,172.0,4.2,29.237,94.404,,
2010,6,16,21,50,161.0,3.4,29.237,94.404,,
2010,6,16,22,50,140.0,3.4,29.237,94.404,,
2010,6,16,23,50,159.0,4.8,29.237,94.404,,
2010,6,17,0,50,156.0,5.1,29.237,94.404,,
2010,6,17,1,50,164.0,4.9,29.237,94.404,,
2010,6,17,2,50,178.0,6.0,29.237,94.404,,
2010,6,17,3,50,175.0,5.0,29.237,94.404,,
2010,6,17,4,50,155.0,3.9,29.237,94.404,,
2010,6,17,5,50,155.0,4.2,29.237,94.404,,
2010,6,17,6,50,169.0,4.2,29.237,94.404,,
2010,6,17,7,50,177.0,4.2,29.237,94.404,,
2010,6,17,8,50,180.0,4.2,29.237,94.404,,
2010,6,17,9,50,165.0,4.8,29.237,94.404,,
2010,6,17,10,50,176.0,5.0,29.237,94.404,,
2010,6,17,11,50,167.0,5.2,29.237,94.404,,
2010,6,17,12,50,178.0,4.8,29.237,94.404,,
2010,6,17,13,50,165.0,5.4,29.237,94.404,,
2010,6,17,14,50,164.0,5.4,29.237,94.404,,
2010,6,17,15,50,157.0,5.6,29.237,94.404,,
2010,6,17,16,50,165.0,4.3,29.237,94.404,,
2010,6,17,17,50,159.0,4.7,29.237,94.404,,
2010,6,17,18,50,166.0,4.6,29.237,94.404,,
2010,6,17,19,50,170.0,5.2,29.237,94.404,,
2010,6,17,20,50,177.0,4.2,29.237,94.404,,
2010,6,17,21,50,179.0,4.3,29.237,94.404,,
2010,6,17,22,50,171.0,3.6,29.237,94.404,,
2010,6,17,23,50,166.0,4.4,29.237,94.404,,
2010,6,18,0,50,162.0,4.9,29.237,94.404,,
2010,6,18,1,50,161.0,5.1,29.237,94.404,,
2010,6,18,2,50,149.0,4.8,29.237,94.404,,
2010,6,18,3,50,155.0,5.0,29.237,94.404,,
2010,6,18,4,50,149.0,5.8,29.237,94.404,,
2010,6,18,5,50,150.0,6.3,29.237,94.404,,
2010,6,18,6,50,158.0,6.9,29.237,94.404,,
2010,6,18,7,50,171.0,6.5,29.237,94.404,,
2010,6,18,8,50,171.0,7.2,29.237,94.404,,
2010,6,18,9,50,178.0,7.8,29.237,94.404,,
2010,6,18,10,50,177.0,7.7,29.237,94.404,,
2010,6,18,11,50,181.0,6.6,29.237,94.404,,
2010,6,18,12,50,179.0,5.7,29.237,94.404,,
2010,6,18,13,50,187.0,6.3,29.237,94.404,,
2010,6,18,14,50,192.0,5.9,29.237,94.404,,
2010,6,18,15,50,188.0,5.8,29.237,94.404,,
2010,6,18,16,50,184.0,5.4,29.237,94.404,,
2010,6,18,17,50,201.0,4.8,29.237,94.404,,
2010,6,18,18,50,189.0,3.5,29.237,94.404,,
2010,6,18,19,50,176.0,2.9,29.237,94.404,,
2010,6,18,20,50,167.0,4.2,29.237,94.404,,
2010,6,18,21,50,172.0,5.0,29.237,94.404,,
2010,6,18,22,50,173.0,4.3,29.237,94.404,,
2010,6,18,23,50,171.0,4.9,29.237,94.404,,
2010,6,19,0,50,170.0,5.2,29.237,94.404,,
2010,6,19,1,50,160.0,5.4,29.237,94.404,,
2010,6,19,2,50,160.0,5.3,29.237,94.404,,
2010,6,19,3,50,158.0,6.1,29.237,94.404,,
2010,6,19,4,50,164.0,6.3,29.237,94.404,,
2010,6,19,5,50,170.0,6.4,29.237,94.404,,
2010,6,19,6,50,171.0,6.9,29.237,94.404,,
2010,6,19,7,50,186.0,7.6,29.237,94.404,,
2010,6,19,8,50,194.0,7.6,29.237,94.404,,
2010,6,19,9,50,192.0,6.7,29.237,94.404,,
2010,6,19,10,50,202.0,5.7,29.237,94.404,,
2010,6,19,11,50,198.0,4.7,29.237,94.404,,
2010,6,19,12,50,192.0,4.4,29.237,94.404,,
2010,6,19,13,50,200.0,3.4,29.237,94.404,,
2010,6,19,14,50,192.0,2.9,29.237,94.404,,
2010,6,19,15,50,202.0,1.9,29.237,94.404,,
2010,6,19,16,50,178.0,2.4,29.237,94.404,,
2010,6,19,17,50,176.0,2.1,29.237,94.404,,
2010,6,19,18,50,166.0,2.3,29.237,94.404,,
2010,6,19,19,50,159.0,1.8,29.237,94.404,,
2010,6,19,20,50,150.0,2.4,29.237,94.404,,
2010,6,19,21,50,155.0,3.6,29.237,94.404,,
2010,6,19,22,50,158.0,3.8,29.237,94.404,,
2010,6,19,23,50,167.0,3.6,29.237,94.404,,
2010,6,20,0,50,178.0,3.6,29.237,94.404,,
2010,6,20,1,50,186.0,3.7,29.237,94.404,,
2010,6,20,2,50,176.0,4.5,29.237,94.404,,
2010,6,20,3,50,186.0,3.5,29.237,94.404,,
2010,6,20,4,50,187.0,3.9,29.237,94.404,,
2010,6,20,5,50,174.0,4.9,29.237,94.404,,
2010,6,20,6,50,177.0,4.6,29.237,94.404,,
2010,6,20,7,50,183.0,4.8,29.237,94.404,,
2010,6,20,8,50,191.0,4.4,29.237,94.404,,
2010,6,20,9,50,209.0,3.9,29.237,94.404,,
2010,6,20,10,50,212.0,3.5,29.237,94.404,,
2010,6,20,11,50,221.0,3.2,29.237,94.404,,
2010,6,20,12,50,236.0,2.7,29.237,94.404,,
2010,6,20,13,50,234.0,2.8,29.237,94.404,,
2010,6,20,14,50,248.0,2.3,29.237,94.404,,
2010,6,20,15,50,271.0,0.9,29.237,94.404,,
2010,6,20,16,50,313.0,0.4,29.237,94.404,,
2010,6,20,17,50,311.0,0.7,29.237,94.404,,
2010,6,20,18,50,86.0,0.5,29.237,94.404,,
2010,6,20,19,50,150.0,1.6,29.237,94.404,,
2010,6,20,20,50,150.0,1.5,29.237,94.404,,
2010,6,20,21,50,166.0,3.3,29.237,94.404,,
2010,6,20,22,50,161.0,3.7,29.237,94.404,,
2010,6,20,23,50,172.0,3.8,29.237,94.404,,
2010,6,21,0,50,171.0,4.2,29.237,94.404,,
2010,6,21,1,50,180.0,4.2,29.237,94.404,,
2010,6,21,2,50,178.0,5.0,29.237,94.404,,
2010,6,21,3,50,191.0,4.0,29.237,94.404,,
2010,6,21,4,50,190.0,4.2,29.237,94.404,,
2010,6,21,5,50,194.0,3.4,29.237,94.404,,
2010,6,21,6,50,210.0,3.4,29.237,94.404,,
2010,6,21,7,50,209.0,2.2,29.237,94.404,,
2010,6,21,8,50,224.0,1.6,29.237,94.404,,
2010,6,21,9,50,204.0,1.2,29.237,94.404,,
2010,6,21,10,50,198.0,1.9,29.237,94.404,,
2010,6,21,11,50,182.0,1.7,29.237,94.404,,
2010,6,21,12,50,203.0,0.9,29.237,94.404,,
2010,6,21,13,50,180.0,0.1,29.237,94.404,,
2010,6,21,14,50,200.0,0.7,29.237,94.404,,
2010,6,21,15,50,181.0,1.1,29.237,94.404,,
2010,6,21,16,50,149.0,0.6,29.237,94.404,,
2010,6,21,17,50,133.0,0.6,29.237,94.404,,
2010,6,21,18,50,142.0,1.2,29.237,94.404,,
2010,6,21,19,50,144.0,2.1,29.237,94.404,,
2010,6,21,20,50,148.0,2.3,29.237,94.404,,
2010,6,21,21,50,159.0,3.0,29.237,94.404,,
2010,6,21,22,50,149.0,4.5,29.237,94.404,,
2010,6,21,23,50,169.0,3.6,29.237,94.404,,
2010,6,22,0,50,162.0,4.3,29.237,94.404,,
2010,6,22,1,50,175.0,4.0,29.237,94.404,,
2010,6,22,2,50,177.0,4.3,29.237,94.404,,
2010,6,22,3,50,168.0,4.2,29.237,94.404,,
2010,6,22,4,50,183.0,3.5,29.237,94.404,,
2010,6,22,5,50,192.0,3.3,29.237,94.404,,
2010,6,22,6,50,181.0,3.7,29.237,94.404,,
2010,6,22,7,50,203.0,3.6,29.237,94.404,,
2010,6,22,8,50,210.0,2.9,29.237,94.404,,
2010,6,22,9,50,241.0,2.9,29.237,94.404,,
2010,6,22,10,50,216.0,1.7,29.237,94.404,,
2010,6,22,11,50,296.0,1.5,29.237,94.404,,
2010,6,22,12,50,334.0,0.9,29.237,94.404,,
2010,6,22,13,50,314.0,1.5,29.237,94.404,,
2010,6,22,14,50,344.0,0.6,29.237,94.404,,
2010,6,22,15,50,22.0,0.5,29.237,94.404,,
2010,6,22,16,50,36.0,1.8,29.237,94.404,,
2010,6,22,17,50,68.0,3.9,29.237,94.404,,
2010,6,22,18,50,100.0,2.5,29.237,94.404,,
2010,6,22,19,50,137.0,3.4,29.237,94.404,,
2010,6,22,20,50,130.0,3.5,29.237,94.404,,
2010,6,22,21,50,140.0,3.3,29.237,94.404,,
2010,6,22,22,50,139.0,3.9,29.237,94.404,,
2010,6,22,23,50,154.0,5.1,29.237,94.404,,
2010,6,23,0,50,152.0,5.2,29.237,94.404,,
2010,6,23,1,50,157.0,5.5,29.237,94.404,,
2010,6,23,2,50,172.0,5.0,29.237,94.404,,
2010,6,23,3,50,161.0,5.7,29.237,94.404,,
2010,6,23,4,50,173.0,4.9,29.237,94.404,,
2010,6,23,5,50,188.0,4.9,29.237,94.404,,
2010,6,23,6,50,192.0,4.1,29.237,94.404,,
2010,6,23,7,50,192.0,4.3,29.237,94.404,,
2010,6,23,8,50,206.0,3.4,29.237,94.404,,
2010,6,23,9,50,223.0,3.2,29.237,94.404,,
2010,6,23,10,50,219.0,3.7,29.237,94.404,,
2010,6,23,11,50,216.0,2.3,29.237,94.404,,
2010,6,23,12,50,240.0,1.9,29.237,94.404,,
2010,6,23,13,50,246.0,0.8,29.237,94.404,,
2010,6,23,14,50,246.0,0.6,29.237,94.404,,
2010,6,23,15,50,10.0,0.3,29.237,94.404,,
2010,6,23,16,50,72.0,4.6,29.237,94.404,,
2010,6,23,17,50,88.0,4.2,29.237,94.404,,
2010,6,23,18,50,109.0,8.2,29.237,94.404,,
2010,6,23,19,50,130.0,6.9,29.237,94.404,,
2010,6,23,20,50,120.0,6.9,29.237,94.404,,
2010,6,23,21,50,143.0,5.7,29.237,94.404,,
2010,6,23,22,50,136.0,4.5,29.237,94.404,,
2010,6,23,23,50,143.0,4.6,29.237,94.404,,
2010,6,24,0,50,135.0,4.7,29.237,94.404,,
2010,6,24,1,50,118.0,3.3,29.237,94.404,,
2010,6,24,2,50,150.0,3.4,29.237,94.404,,
2010,6,24,3,50,150.0,4.5,29.237,94.404,,
2010,6,24,4,50,151.0,6.1,29.237,94.404,,
2010,6,24,5,50,155.0,5.7,29.237,94.404,,
2010,6,24,6,50,151.0,6.4,29.237,94.404,,
2010,6,24,7,50,155.0,4.7,29.237,94.404,,
2010,6,24,8,50,143.0,2.9,29.237,94.404,,
2010,6,24,9,50,149.0,3.8,29.237,94.404,,
2010,6,24,10,50,158.0,2.7,29.237,94.404,,
2010,6,24,11,50,240.0,9.0,29.237,94.404,,
2010,6,24,12,50,213.0,6.3,29.237,94.404,,
2010,6,24,13,50,338.0,4.4,29.237,94.404,,
2010,6,24,14,50,39.0,3.9,29.237,94.404,,
2010,6,24,15,50,59.0,2.6,29.237,94.404,,
2010,6,24,16,50,39.0,2.9,29.237,94.404,,
2010,6,24,17,50,60.0,3.4,29.237,94.404,,
2010,6,24,18,50,83.0,2.3,29.237,94.404,,
2010,6,24,19,50,75.0,1.6,29.237,94.404,,
2010,6,24,20,50,94.0,2.2,29.237,94.404,,
2010,6,24,21,50,89.0,1.7,29.237,94.404,,
2010,6,24,22,50,122.0,2.4,29.237,94.404,,
2010,6,24,23,50,134.0,3.9,29.237,94.404,,
2010,6,25,0,50,130.0,4.8,29.237,94.404,,
2010,6,25,1,50,135.0,5.0,29.237,94.404,,
2010,6,25,2,50,127.0,4.8,29.237,94.404,,
2010,6,25,3,50,136.0,3.3,29.237,94.404,,
2010,6,25,4,50,147.0,3.3,29.237,94.404,,
2010,6,25,5,50,140.0,4.0,29.237,94.404,,
2010,6,25,6,50,149.0,4.4,29.237,94.404,,
2010,6,25,7,50,149.0,5.0,29.237,94.404,,
2010,6,25,8,50,165.0,4.6,29.237,94.404,,
2010,6,25,9,50,142.0,4.6,29.237,94.404,,
2010,6,25,10,50,144.0,4.9,29.237,94.404,,
2010,6,25,11,50,154.0,3.8,29.237,94.404,,
2010,6,25,12,50,174.0,3.2,29.237,94.404,,
2010,6,25,13,50,167.0,2.6,29.237,94.404,,
2010,6,25,14,50,169.0,2.6,29.237,94.404,,
2010,6,25,15,50,177.0,1.9,29.237,94.404,,
2010,6,25,16,50,107.0,1.0,29.237,94.404,,
2010,6,25,17,50,134.0,3.7,29.237,94.404,,
2010,6,25,18,50,133.0,4.0,29.237,94.404,,
2010,6,25,19,50,143.0,4.7,29.237,94.404,,
2010,6,25,20,50,140.0,4.5,29.237,94.404,,
2010,6,25,21,50,142.0,4.0,29.237,94.404,,
2010,6,25,22,50,147.0,4.4,29.237,94.404,,
2010,6,25,23,50,148.0,3.0,29.237,94.404,,
2010,6,26,0,50,124.0,3.6,29.237,94.404,,
2010,6,26,1,50,123.0,3.8,29.237,94.404,,
2010,6,26,2,50,123.0,4.5,29.237,94.404,,
2010,6,26,3,50,144.0,5.0,29.237,94.404,,
2010,6,26,4,50,152.0,4.9,29.237,94.404,,
2010,6,26,5,50,149.0,5.8,29.237,94.404,,
2010,6,26,6,50,145.0,6.6,29.237,94.404,,
2010,6,26,7,50,155.0,6.4,29.237,94.404,,
2010,6,26,8,50,163.0,6.8,29.237,94.404,,
2010,6,26,9,50,163.0,6.3,29.237,94.404,,
2010,6,26,10,50,162.0,5.3,29.237,94.404,,
2010,6,26,11,50,169.0,4.6,29.237,94.404,,
2010,6,26,12,50,161.0,4.3,29.237,94.404,,
2010,6,26,13,50,162.0,4.1,29.237,94.404,,
2010,6,26,14,50,158.0,3.2,29.237,94.404,,
2010,6,26,15,50,160.0,2.7,29.237,94.404,,
2010,6,26,16,50,157.0,2.3,29.237,94.404,,
2010,6,26,17,50,119.0,2.4,29.237,94.404,,
2010,6,26,18,50,114.0,2.5,29.237,94.404,,
2010,6,26,19,50,111.0,3.5,29.237,94.404,,
2010,6,26,20,50,115.0,5.0,29.237,94.404,,
2010,6,26,21,50,132.0,4.9,29.237,94.404,,
2010,6,26,22,50,139.0,5.4,29.237,94.404,,
2010,6,26,23,50,141.0,4.7,29.237,94.404,,
2010,6,27,0,50,134.0,5.7,29.237,94.404,,
2010,6,27,1,50,123.0,6.1,29.237,94.404,,
2010,6,27,2,50,130.0,6.3,29.237,94.404,,
2010,6,27,3,50,136.0,6.7,29.237,94.404,,
2010,6,27,4,50,151.0,6.5,29.237,94.404,,
2010,6,27,5,50,140.0,6.4,29.237,94.404,,
2010,6,27,6,50,144.0,7.3,29.237,94.404,,
2010,6,27,7,50,157.0,5.5,29.237,94.404,,
2010,6,27,8,50,165.0,6.1,29.237,94.404,,
2010,6,27,9,50,169.0,5.3,29.237,94.404,,
2010,6,27,10,50,155.0,5.7,29.237,94.404,,
2010,6,27,11,50,162.0,4.6,29.237,94.404,,
2010,6,27,12,50,179.0,3.9,29.237,94.404,,
2010,6,27,13,50,166.0,3.2,29.237,94.404,,
2010,6,27,14,50,155.0,2.9,29.237,94.404,,
2010,6,27,15,50,137.0,2.4,29.237,94.404,,
2010,6,27,16,50,118.0,3.6,29.237,94.404,,
2010,6,27,17,50,115.0,4.1,29.237,94.404,,
2010,6,27,18,50,130.0,4.4,29.237,94.404,,
2010,6,27,19,50,129.0,4.9,29.237,94.404,,
2010,6,27,20,50,119.0,3.8,29.237,94.404,,
2010,6,27,21,50,113.0,4.4,29.237,94.404,,
2010,6,27,22,50,118.0,5.5,29.237,94.404,,
2010,6,27,23,50,125.0,6.2,29.237,94.404,,
2010,6,28,0,50,119.0,7.5,29.237,94.404,,
2010,6,28,1,50,135.0,8.3,29.237,94.404,,
2010,6,28,2,50,142.0,6.0,29.237,94.404,,
2010,6,28,3,50,141.0,5.4,29.237,94.404,,
2010,6,28,4,50,150.0,5.9,29.237,94.404,,
2010,6,28,5,50,149.0,6.2,29.237,94.404,,
2010,6,28,6,50,157.0,6.0,29.237,94.404,,
2010,6,28,7,50,168.0,5.5,29.237,94.404,,
2010,6,28,8,50,172.0,5.3,29.237,94.404,,
2010,6,28,9,50,156.0,5.1,29.237,94.404,,
2010,6,28,10,50,156.0,4.5,29.237,94.404,,
2010,6,28,11,50,153.0,4.5,29.237,94.404,,
2010,6,28,12,50,161.0,4.5,29.237,94.404,,
2010,6,28,13,50,171.0,6.4,29.237,94.404,,
2010,6,28,14,50,140.0,3.7,29.237,94.404,,
2010,6,28,15,50,120.0,1.8,29.237,94.404,,
2010,6,28,16,50,79.0,2.9,29.237,94.404,,
2010,6,28,17,50,63.0,3.0,29.237,94.404,,
2010,6,28,18,50,95.0,3.1,29.237,94.404,,
2010,6,28,19,50,112.0,4.1,29.237,94.404,,
2010,6,28,20,50,128.0,4.5,29.237,94.404,,
2010,6,28,21,50,116.0,4.9,29.237,94.404,,
2010,6,28,22,50,140.0,5.2,29.237,94.404,,
2010,6,28,23,50,118.0,5.8,29.237,94.404,,
2010,6,29,0,50,117.0,5.7,29.237,94.404,,
2010,6,29,1,50,125.0,6.5,29.237,94.404,,
2010,6,29,2,50,117.0,7.9,29.237,94.404,,
2010,6,29,3,50,113.0,6.7,29.237,94.404,,
2010,6,29,4,50,131.0,4.3,29.237,94.404,,
2010,6,29,5,50,107.0,5.1,29.237,94.404,,
2010,6,29,6,50,91.0,5.4,29.237,94.404,,
2010,6,29,7,50,97.0,6.2,29.237,94.404,,
2010,6,29,8,50,91.0,4.9,29.237,94.404,,
2010,6,29,9,50,92.0,6.0,29.237,94.404,,
2010,6,29,10,50,63.0,5.7,29.237,94.404,,
2010,6,29,11,50,66.0,5.6,29.237,94.404,,
2010,6,29,12,50,77.0,8.5,29.237,94.404,,
2010,6,29,13,50,74.0,9.5,29.237,94.404,,
2010,6,29,14,50,78.0,9.1,29.237,94.404,,
2010,6,29,15,50,53.0,6.9,29.237,94.404,,
2010,6,29,16,50,76.0,9.0,29.237,94.404,,
2010,6,29,17,50,78.0,8.9,29.237,94.404,,
2010,6,29,18,50,83.0,10.5,29.237,94.404,,
2010,6,29,19,50,91.0,9.7,29.237,94.404,,
2010,6,29,20,50,93.0,11.5,29.237,94.404,,
2010,6,29,21,50,113.0,11.2,29.237,94.404,,
2010,6,29,22,50,96.0,8.5,29.237,94.404,,
2010,6,29,23,50,87.0,10.5,29.237,94.404,,
2010,6,30,0,50,82.0,10.4,29.237,94.404,,
2010,6,30,1,50,87.0,12.3,29.237,94.404,,
2010,6,30,2,50,84.0,11.5,29.237,94.404,,
2010,6,30,3,50,94.0,10.8,29.237,94.404,,
2010,6,30,4,50,95.0,11.0,29.237,94.404,,
2010,6,30,5,50,94.0,11.6,29.237,94.404,,
2010,6,30,6,50,88.0,11.9,29.237,94.404,,
2010,6,30,7,50,86.0,13.7,29.237,94.404,,
2010,6,30,8,50,89.0,13.3,29.237,94.404,,
2010,6,30,9,50,95.0,12.2,29.237,94.404,,
2010,6,30,10,50,98.0,11.5,29.237,94.404,,
2010,6,30,11,50,98.0,12.6,29.237,94.404,,
2010,6,30,12,50,87.0,12.0,29.237,94.404,,
2010,6,30,13,50,79.0,11.1,29.237,94.404,,
2010,6,30,14,50,77.0,12.3,29.237,94.404,,
2010,6,30,15,50,87.0,13.8,29.237,94.404,,
2010,6,30,16,50,81.0,14.1,29.237,94.404,,
2010,6,30,17,50,85.0,15.7,29.237,94.404,,
2010,6,30,18,50,73.0,13.8,29.237,94.404,,
2010,6,30,19,50,65.0,12.4,29.237,94.404,,
2010,6,30,20,50,63.0,12.0,29.237,94.404,,
2010,6,30,21,50,53.0,11.3,29.237,94.404,,
2010,6,30,22,50,81.0,10.6,29.237,94.404,,
2010,6,30,23,50,88.0,11.6,29.237,94.404,,
2010,7,1,0,50,81.0,11.9,29.237,94.404,,
2010,7,1,1,50,79.0,12.6,29.237,94.404,,
2010,7,1,2,50,81.0,12.1,29.237,94.404,,
2010,7,1,3,50,95.0,13.1,29.237,94.404,,
2010,7,1,4,50,88.0,11.6,29.237,94.404,,
2010,7,1,5,50,88.0,10.9,29.237,94.404,,
2010,7,1,6,50,103.0,12.1,29.237,94.404,,
2010,7,1,7,50,98.0,10.7,29.237,94.404,,
2010,7,1,8,50,,9.9,29.237,94.404,,
2010,7,1,9,50,90.0,9.7,29.237,94.404,,
2010,7,1,10,50,90.0,9.9,29.237,94.404,,
2010,7,1,11,50,92.0,10.3,29.237,94.404,,
2010,7,1,12,50,91.0,10.6,29.237,94.404,,
2010,7,1,13,50,90.0,11.1,29.237,94.404,,
2010,7,1,14,50,113.0,10.8,29.237,94.404,,
2010,7,1,15,50,106.0,9.2,29.237,94.404,,
2010,7,1,16,50,107.0,10.8,29.237,94.404,,
2010,7,1,17,50,84.0,9.7,29.237,94.404,,
2010,7,1,18,50,98.0,10.5,29.237,94.404,,
2010,7,1,19,50,107.0,10.7,29.237,94.404,,
2010,7,1,20,50,120.0,10.8,29.237,94.404,,
2010,7,1,21,50,110.0,10.4,29.237,94.404,,
2010,7,1,22,50,106.0,9.7,29.237,94.404,,
2010,7,1,23,50,93.0,9.5,29.237,94.404,,
2010,7,2,0,50,88.0,9.7,29.237,94.404,,
2010,7,2,1,50,92.0,9.3,29.237,94.404,,
2010,7,2,2,50,93.0,9.6,29.237,94.404,,
2010,7,2,3,50,95.0,10.5,29.237,94.404,,
2010,7,2,4,50,96.0,9.5,29.237,94.404,,
2010,7,2,5,50,107.0,9.7,29.237,94.404,,
2010,7,2,6,50,114.0,9.9,29.237,94.404,,
2010,7,2,7,50,117.0,10.2,29.237,94.404,,
2010,7,2,8,50,116.0,9.7,29.237,94.404,,
2010,7,2,9,50,119.0,9.7,29.237,94.404,,
2010,7,2,10,50,116.0,9.2,29.237,94.404,,
2010,7,2,11,50,120.0,9.1,29.237,94.404,,
2010,7,2,12,50,118.0,9.2,29.237,94.404,,
2010,7,2,13,50,124.0,8.8,29.237,94.404,,
2010,7,2,14,50,118.0,8.4,29.237,94.404,,
2010,7,2,15,50,118.0,8.6,29.237,94.404,,
2010,7,2,16,50,113.0,8.7,29.237,94.404,,
2010,7,2,17,50,113.0,10.0,29.237,94.404,,
2010,7,2,18,50,122.0,10.0,29.237,94.404,,
2010,7,2,19,50,124.0,9.0,29.237,94.404,,
2010,7,2,20,50,124.0,8.4,29.237,94.404,,
2010,7,2,21,50,131.0,8.7,29.237,94.404,,
2010,7,2,22,50,141.0,8.0,29.237,94.404,,
2010,7,2,23,50,137.0,8.3,29.237,94.404,,
2010,7,3,0,50,134.0,7.8,29.237,94.404,,
2010,7,3,1,50,130.0,8.0,29.237,94.404,,
2010,7,3,2,50,124.0,7.8,29.237,94.404,,
2010,7,3,3,50,129.0,8.0,29.237,94.404,,
2010,7,3,4,50,125.0,7.5,29.237,94.404,,
2010,7,3,5,50,122.0,7.9,29.237,94.404,,
2010,7,3,6,50,130.0,7.7,29.237,94.404,,
2010,7,3,7,50,137.0,7.5,29.237,94.404,,
2010,7,3,8,50,142.0,6.5,29.237,94.404,,
2010,7,3,9,50,144.0,7.8,29.237,94.404,,
2010,7,3,10,50,148.0,7.2,29.237,94.404,,
2010,7,3,11,50,138.0,6.5,29.237,94.404,,
2010,7,3,12,50,126.0,6.2,29.237,94.404,,
2010,7,3,13,50,123.0,7.4,29.237,94.404,,
2010,7,3,14,50,119.0,7.2,29.237,94.404,,
2010,7,3,15,50,117.0,7.2,29.237,94.404,,
2010,7,3,16,50,113.0,7.4,29.237,94.404,,
2010,7,3,17,50,115.0,8.3,29.237,94.404,,
2010,7,3,18,50,115.0,9.1,29.237,94.404,,
2010,7,3,19,50,185.0,7.8,29.237,94.404,,
2010,7,3,20,50,138.0,3.4,29.237,94.404,,
2010,7,3,21,50,115.0,3.8,29.237,94.404,,
2010,7,3,22,50,115.0,5.6,29.237,94.404,,
2010,7,3,23,50,108.0,6.5,29.237,94.404,,
2010,7,4,0,50,122.0,6.7,29.237,94.404,,
2010,7,4,1,50,119.0,7.3,29.237,94.404,,
2010,7,4,2,50,116.0,7.1,29.237,94.404,,
2010,7,4,3,50,113.0,7.9,29.237,94.404,,
2010,7,4,4,50,123.0,7.8,29.237,94.404,,
2010,7,4,5,50,126.0,7.1,29.237,94.404,,
2010,7,4,6,50,132.0,7.8,29.237,94.404,,
2010,7,4,7,50,140.0,7.2,29.237,94.404,,
2010,7,4,8,50,149.0,6.2,29.237,94.404,,
2010,7,4,9,50,137.0,5.6,29.237,94.404,,
2010,7,4,10,50,160.0,5.8,29.237,94.404,,
2010,7,4,11,50,162.0,4.9,29.237,94.404,,
2010,7,4,12,50,138.0,4.8,29.237,94.404,,
2010,7,4,13,50,149.0,4.3,29.237,94.404,,
2010,7,4,14,50,135.0,4.4,29.237,94.404,,
2010,7,4,15,50,137.0,4.0,29.237,94.404,,
2010,7,4,16,50,133.0,3.2,29.237,94.404,,
2010,7,4,17,50,134.0,3.6,29.237,94.404,,
2010,7,4,18,50,115.0,3.5,29.237,94.404,,
2010,7,4,19,50,117.0,4.5,29.237,94.404,,
2010,7,4,20,50,122.0,4.2,29.237,94.404,,
2010,7,4,21,50,126.0,4.2,29.237,94.404,,
2010,7,4,22,50,111.0,5.3,29.237,94.404,,
