year,month,day,hour,min,wind dir,wind speed,lat,lon
2010,9,17,12,50,151.0,6.6,22.14,94.112
2010,9,17,13,50,126.0,8.8,22.14,94.112
2010,9,17,14,50,126.0,7.5,22.14,94.112
2010,9,17,15,50,120.0,7.8,22.14,94.112
2010,9,17,16,50,122.0,9.1,22.14,94.112
2010,9,17,17,50,115.0,4.1,22.14,94.112
2010,9,17,18,50,117.0,5.5,22.14,94.112
2010,9,17,19,50,96.0,9.5,22.14,94.112
2010,9,17,20,50,,6.5,22.14,94.112
2010,9,17,21,50,85.0,6.9,22.14,94.112
2010,9,17,22,50,98.0,6.1,22.14,94.112
2010,9,17,23,50,100.0,6.9,22.14,94.112
2010,9,18,0,50,104.0,7.1,22.14,94.112
2010,9,18,1,50,103.0,7.4,22.14,94.112
2010,9,18,2,50,,8.0,22.14,94.112
2010,9,18,3,50,93.0,8.0,22.14,94.112
2010,9,18,4,50,93.0,7.7,22.14,94.112
2010,9,18,5,50,106.0,10.5,22.14,94.112
2010,9,18,6,50,103.0,6.4,22.14,94.112
2010,9,18,7,50,113.0,7.7,22.14,94.112
2010,9,18,8,50,112.0,9.4,22.14,94.112
2010,9,18,9,50,116.0,9.8,22.14,94.112
2010,9,18,10,50,119.0,10.8,22.14,94.112
2010,9,18,11,50,124.0,11.1,22.14,94.112
2010,9,18,12,50,127.0,11.2,22.14,94.112
2010,9,18,13,50,130.0,11.4,22.14,94.112
2010,9,18,14,50,134.0,11.2,22.14,94.112
2010,9,18,15,50,146.0,11.3,22.14,94.112
2010,9,18,16,50,149.0,10.3,22.14,94.112
2010,9,18,17,50,149.0,9.1,22.14,94.112
2010,9,18,18,50,158.0,8.5,22.14,94.112
2010,9,18,19,50,158.0,8.1,22.14,94.112
2010,9,18,20,50,153.0,5.7,22.14,94.112
2010,9,18,21,50,149.0,5.4,22.14,94.112
2010,9,18,22,50,124.0,3.7,22.14,94.112
2010,9,18,23,50,105.0,5.6,22.14,94.112
2010,9,19,0,50,89.0,5.8,22.14,94.112
2010,9,19,1,50,90.0,7.0,22.14,94.112
2010,9,19,2,50,87.0,7.5,22.14,94.112
2010,9,19,3,50,91.0,7.3,22.14,94.112
2010,9,19,4,50,90.0,7.5,22.14,94.112
2010,9,19,5,50,92.0,8.0,22.14,94.112
2010,9,19,6,50,88.0,8.9,22.14,94.112
2010,9,19,7,50,101.0,8.2,22.14,94.112
2010,9,19,8,50,93.0,8.5,22.14,94.112
2010,9,19,9,50,103.0,9.2,22.14,94.112
2010,9,19,10,50,112.0,9.5,22.14,94.112
2010,9,19,11,50,114.0,9.7,22.14,94.112
2010,9,19,12,50,123.0,8.9,22.14,94.112
2010,9,19,13,50,117.0,9.1,22.14,94.112
2010,9,19,14,50,117.0,8.4,22.14,94.112
2010,9,19,15,50,115.0,7.8,22.14,94.112
2010,9,19,16,50,143.0,7.8,22.14,94.112
2010,9,19,17,50,130.0,6.3,22.14,94.112
2010,9,19,18,50,140.0,5.8,22.14,94.112
2010,9,19,19,50,129.0,5.7,22.14,94.112
2010,9,19,20,50,141.0,5.1,22.14,94.112
2010,9,19,21,50,133.0,4.9,22.14,94.112
2010,9,19,22,50,134.0,5.0,22.14,94.112
2010,9,19,23,50,134.0,6.1,22.14,94.112
2010,9,20,0,50,114.0,7.0,22.14,94.112
2010,9,20,1,50,113.0,6.3,22.14,94.112
2010,9,20,2,50,105.0,8.2,22.14,94.112
2010,9,20,3,50,95.0,7.9,22.14,94.112
2010,9,20,4,50,95.0,6.9,22.14,94.112
2010,9,20,5,50,96.0,6.9,22.14,94.112
2010,9,20,6,50,96.0,6.4,22.14,94.112
2010,9,20,7,50,103.0,6.5,22.14,94.112
2010,9,20,8,50,97.0,6.1,22.14,94.112
2010,9,20,9,50,102.0,6.5,22.14,94.112
2010,9,20,10,50,114.0,6.6,22.14,94.112
2010,9,20,11,50,116.0,5.4,22.14,94.112
2010,9,20,12,50,117.0,5.0,22.14,94.112
2010,9,20,13,50,114.0,5.8,22.14,94.112
2010,9,20,14,50,108.0,6.3,22.14,94.112
2010,9,20,15,50,102.0,6.1,22.14,94.112
2010,9,20,16,50,106.0,5.9,22.14,94.112
2010,9,20,17,50,96.0,6.1,22.14,94.112
2010,9,20,18,50,114.0,6.0,22.14,94.112
2010,9,20,19,50,105.0,6.1,22.14,94.112
2010,9,20,20,50,109.0,6.4,22.14,94.112
2010,9,20,21,50,113.0,6.4,22.14,94.112
2010,9,20,22,50,115.0,6.0,22.14,94.112
2010,9,20,23,50,103.0,6.0,22.14,94.112
2010,9,21,0,50,97.0,7.3,22.14,94.112
2010,9,21,1,50,95.0,7.6,22.14,94.112
2010,9,21,2,50,108.0,7.7,22.14,94.112
2010,9,21,3,50,109.0,7.7,22.14,94.112
2010,9,21,4,50,108.0,8.3,22.14,94.112
2010,9,21,5,50,110.0,7.2,22.14,94.112
2010,9,21,6,50,118.0,7.7,22.14,94.112
2010,9,21,7,50,115.0,6.5,22.14,94.112
2010,9,21,8,50,125.0,7.8,22.14,94.112
2010,9,21,9,50,114.0,6.9,22.14,94.112
2010,9,21,10,50,124.0,7.2,22.14,94.112
2010,9,21,11,50,113.0,8.6,22.14,94.112
2010,9,21,12,50,146.0,8.0,22.14,94.112
2010,9,21,13,50,119.0,7.5,22.14,94.112
2010,9,21,14,50,116.0,7.2,22.14,94.112
2010,9,21,15,50,110.0,8.0,22.14,94.112
2010,9,21,16,50,114.0,7.1,22.14,94.112
2010,9,21,17,50,106.0,7.8,22.14,94.112
2010,9,21,18,50,109.0,7.7,22.14,94.112
2010,9,21,19,50,118.0,8.1,22.14,94.112
2010,9,21,20,50,114.0,8.2,22.14,94.112
2010,9,21,21,50,117.0,7.1,22.14,94.112
2010,9,21,22,50,111.0,6.1,22.14,94.112
2010,9,21,23,50,116.0,6.0,22.14,94.112
2010,9,22,0,50,113.0,6.3,22.14,94.112
2010,9,22,1,50,108.0,7.9,22.14,94.112
2010,9,22,2,50,103.0,9.6,22.14,94.112
2010,9,22,3,50,101.0,8.9,22.14,94.112
2010,9,22,4,50,106.0,8.4,22.14,94.112
2010,9,22,5,50,110.0,8.3,22.14,94.112
2010,9,22,6,50,117.0,7.7,22.14,94.112
2010,9,22,7,50,124.0,9.4,22.14,94.112
2010,9,22,8,50,115.0,9.1,22.14,94.112
2010,9,22,9,50,112.0,8.6,22.14,94.112
2010,9,22,10,50,111.0,6.9,22.14,94.112
2010,9,22,11,50,120.0,9.1,22.14,94.112
2010,9,22,12,50,124.0,9.1,22.14,94.112
2010,9,22,13,50,125.0,8.7,22.14,94.112
2010,9,22,14,50,125.0,7.6,22.14,94.112
2010,9,22,15,50,119.0,7.3,22.14,94.112
2010,9,22,16,50,113.0,8.3,22.14,94.112
2010,9,22,17,50,119.0,9.3,22.14,94.112
2010,9,22,18,50,123.0,9.8,22.14,94.112
2010,9,22,19,50,127.0,8.8,22.14,94.112
2010,9,22,20,50,103.0,4.1,22.14,94.112
2010,9,22,21,50,120.0,6.4,22.14,94.112
2010,9,22,22,50,103.0,6.9,22.14,94.112
2010,9,22,23,50,93.0,8.0,22.14,94.112
2010,9,23,0,50,94.0,9.1,22.14,94.112
2010,9,23,1,50,98.0,9.1,22.14,94.112
2010,9,23,2,50,101.0,8.5,22.14,94.112
2010,9,23,3,50,102.0,9.1,22.14,94.112
2010,9,23,4,50,109.0,8.5,22.14,94.112
2010,9,23,5,50,102.0,8.6,22.14,94.112
2010,9,23,6,50,109.0,7.8,22.14,94.112
2010,9,23,7,50,113.0,7.6,22.14,94.112
2010,9,23,8,50,115.0,7.4,22.14,94.112
2010,9,23,9,50,119.0,7.0,22.14,94.112
2010,9,23,10,50,107.0,7.4,22.14,94.112
2010,9,23,11,50,129.0,7.3,22.14,94.112
2010,9,23,12,50,126.0,6.6,22.14,94.112
2010,9,23,13,50,142.0,6.5,22.14,94.112
2010,9,23,14,50,159.0,7.1,22.14,94.112
2010,9,23,15,50,70.0,7.4,22.14,94.112
2010,9,23,16,50,55.0,2.7,22.14,94.112
2010,9,23,17,50,132.0,3.5,22.14,94.112
2010,9,23,18,50,108.0,6.7,22.14,94.112
2010,9,23,19,50,201.0,7.0,22.14,94.112
2010,9,23,20,50,341.0,1.7,22.14,94.112
2010,9,23,21,50,331.0,0.8,22.14,94.112
2010,9,23,22,50,53.0,2.6,22.14,94.112
2010,9,23,23,50,76.0,4.2,22.14,94.112
2010,9,24,0,50,65.0,6.2,22.14,94.112
2010,9,24,1,50,80.0,7.0,22.14,94.112
2010,9,24,2,50,80.0,6.8,22.14,94.112
2010,9,24,3,50,105.0,8.4,22.14,94.112
2010,9,24,4,50,108.0,8.2,22.14,94.112
2010,9,24,5,50,110.0,8.9,22.14,94.112
2010,9,24,6,50,117.0,8.0,22.14,94.112
2010,9,24,7,50,105.0,6.1,22.14,94.112
2010,9,24,8,50,115.0,5.3,22.14,94.112
2010,9,24,9,50,104.0,5.4,22.14,94.112
2010,9,24,10,50,112.0,5.9,22.14,94.112
2010,9,24,11,50,105.0,6.1,22.14,94.112
2010,9,24,12,50,117.0,5.7,22.14,94.112
2010,9,24,13,50,57.0,8.6,22.14,94.112
2010,9,24,14,50,65.0,2.2,22.14,94.112
2010,9,24,15,50,54.0,1.5,22.14,94.112
2010,9,24,16,50,81.0,4.5,22.14,94.112
2010,9,24,17,50,66.0,3.8,22.14,94.112
2010,9,24,18,50,62.0,3.6,22.14,94.112
2010,9,24,19,50,43.0,4.0,22.14,94.112
2010,9,24,20,50,65.0,5.8,22.14,94.112
2010,9,24,21,50,46.0,6.2,22.14,94.112
2010,9,24,22,50,50.0,5.9,22.14,94.112
2010,9,24,23,50,62.0,6.4,22.14,94.112
2010,9,25,0,50,67.0,6.3,22.14,94.112
2010,9,25,1,50,74.0,6.0,22.14,94.112
2010,9,25,2,50,98.0,7.0,22.14,94.112
2010,9,25,3,50,78.0,6.2,22.14,94.112
2010,9,25,4,50,76.0,6.7,22.14,94.112
2010,9,25,5,50,79.0,8.3,22.14,94.112
2010,9,25,6,50,78.0,7.4,22.14,94.112
2010,9,25,7,50,88.0,4.9,22.14,94.112
2010,9,25,8,50,79.0,6.4,22.14,94.112
2010,9,25,9,50,82.0,7.0,22.14,94.112
2010,9,25,10,50,89.0,7.4,22.14,94.112
2010,9,25,11,50,87.0,6.7,22.14,94.112
2010,9,25,12,50,85.0,7.0,22.14,94.112
2010,9,25,13,50,81.0,7.4,22.14,94.112
2010,9,25,14,50,85.0,6.8,22.14,94.112
2010,9,25,15,50,82.0,5.6,22.14,94.112
2010,9,25,16,50,86.0,5.7,22.14,94.112
2010,9,25,17,50,91.0,4.3,22.14,94.112
2010,9,25,18,50,64.0,3.0,22.14,94.112
2010,9,25,19,50,43.0,4.1,22.14,94.112
2010,9,25,20,50,43.0,6.2,22.14,94.112
2010,9,25,21,50,32.0,5.8,22.14,94.112
2010,9,25,22,50,29.0,8.3,22.14,94.112
2010,9,25,23,50,10.0,5.4,22.14,94.112
2010,9,26,0,50,60.0,9.5,22.14,94.112
2010,9,26,1,50,56.0,9.4,22.14,94.112
2010,9,26,2,50,48.0,7.8,22.14,94.112
2010,9,26,3,50,63.0,8.4,22.14,94.112
2010,9,26,4,50,58.0,7.0,22.14,94.112
2010,9,26,5,50,52.0,7.1,22.14,94.112
2010,9,26,6,50,56.0,8.0,22.14,94.112
2010,9,26,7,50,53.0,8.0,22.14,94.112
2010,9,26,8,50,48.0,8.6,22.14,94.112
2010,9,26,9,50,52.0,8.6,22.14,94.112
2010,9,26,10,50,51.0,7.8,22.14,94.112
2010,9,26,11,50,59.0,8.7,22.14,94.112
2010,9,26,12,50,85.0,8.3,22.14,94.112
2010,9,26,13,50,66.0,7.6,22.14,94.112
2010,9,26,14,50,43.0,6.4,22.14,94.112
2010,9,26,15,50,64.0,8.1,22.14,94.112
2010,9,26,16,50,50.0,7.4,22.14,94.112
2010,9,26,17,50,67.0,8.1,22.14,94.112
2010,9,26,18,50,58.0,7.5,22.14,94.112
2010,9,26,19,50,60.0,8.6,22.14,94.112
2010,9,26,20,50,34.0,8.2,22.14,94.112
2010,9,26,21,50,43.0,9.1,22.14,94.112
2010,9,26,22,50,46.0,9.6,22.14,94.112
2010,9,26,23,50,41.0,7.8,22.14,94.112
2010,9,27,0,50,42.0,9.0,22.14,94.112
2010,9,27,1,50,50.0,9.0,22.14,94.112
2010,9,27,2,50,54.0,9.1,22.14,94.112
2010,9,27,3,50,49.0,8.4,22.14,94.112
2010,9,27,4,50,55.0,8.6,22.14,94.112
2010,9,27,5,50,47.0,9.1,22.14,94.112
2010,9,27,6,50,50.0,9.0,22.14,94.112
2010,9,27,7,50,46.0,7.5,22.14,94.112
2010,9,27,8,50,41.0,8.4,22.14,94.112
2010,9,27,9,50,46.0,8.6,22.14,94.112
2010,9,27,10,50,41.0,8.0,22.14,94.112
2010,9,27,11,50,61.0,8.3,22.14,94.112
2010,9,27,12,50,44.0,6.6,22.14,94.112
2010,9,27,13,50,60.0,7.2,22.14,94.112
2010,9,27,14,50,36.0,5.8,22.14,94.112
2010,9,27,15,50,10.0,8.2,22.14,94.112
2010,9,27,16,50,22.0,6.8,22.14,94.112
2010,9,27,17,50,22.0,6.5,22.14,94.112
2010,9,27,18,50,20.0,6.5,22.14,94.112
2010,9,27,19,50,23.0,7.9,22.14,94.112
2010,9,27,20,50,18.0,7.1,22.14,94.112
2010,9,27,21,50,23.0,8.0,22.14,94.112
2010,9,27,22,50,21.0,7.6,22.14,94.112
2010,9,27,23,50,21.0,8.1,22.14,94.112
2010,9,28,0,50,14.0,9.6,22.14,94.112
2010,9,28,1,50,26.0,8.7,22.14,94.112
2010,9,28,2,50,26.0,8.7,22.14,94.112
2010,9,28,3,50,21.0,9.9,22.14,94.112
2010,9,28,4,50,10.0,8.0,22.14,94.112
2010,9,28,5,50,28.0,7.8,22.14,94.112
2010,9,28,6,50,0.0,9.3,22.14,94.112
2010,9,28,7,50,6.0,10.8,22.14,94.112
2010,9,28,8,50,6.0,10.8,22.14,94.112
2010,9,28,9,50,353.0,12.0,22.14,94.112
2010,9,28,10,50,357.0,11.8,22.14,94.112
2010,9,28,11,50,356.0,11.8,22.14,94.112
2010,9,28,12,50,353.0,11.4,22.14,94.112
2010,9,28,13,50,352.0,12.0,22.14,94.112
2010,9,28,14,50,357.0,11.7,22.14,94.112
2010,9,28,15,50,6.0,10.9,22.14,94.112
2010,9,28,16,50,0.0,10.4,22.14,94.112
2010,9,28,17,50,352.0,9.3,22.14,94.112
2010,9,28,18,50,355.0,10.0,22.14,94.112
2010,9,28,19,50,352.0,11.0,22.14,94.112
2010,9,28,20,50,347.0,11.5,22.14,94.112
2010,9,28,21,50,340.0,10.9,22.14,94.112
2010,9,28,22,50,343.0,11.7,22.14,94.112
2010,9,28,23,50,345.0,11.8,22.14,94.112
2010,9,29,0,50,344.0,11.2,22.14,94.112
2010,9,29,1,50,345.0,10.4,22.14,94.112
2010,9,29,2,50,353.0,9.8,22.14,94.112
2010,9,29,3,50,359.0,8.8,22.14,94.112
2010,9,29,4,50,346.0,8.9,22.14,94.112
2010,9,29,5,50,351.0,8.7,22.14,94.112
2010,9,29,6,50,345.0,9.2,22.14,94.112
2010,9,29,7,50,344.0,8.8,22.14,94.112
2010,9,29,8,50,340.0,8.1,22.14,94.112
2010,9,29,9,50,350.0,7.5,22.14,94.112
2010,9,29,10,50,352.0,7.5,22.14,94.112
2010,9,29,11,50,349.0,8.6,22.14,94.112
2010,9,29,12,50,347.0,9.9,22.14,94.112
2010,9,29,13,50,350.0,8.2,22.14,94.112
2010,9,29,14,50,4.0,9.1,22.14,94.112
2010,9,29,15,50,2.0,8.3,22.14,94.112
2010,9,29,16,50,354.0,8.2,22.14,94.112
2010,9,29,17,50,352.0,8.6,22.14,94.112
2010,9,29,18,50,355.0,8.1,22.14,94.112
2010,9,29,19,50,355.0,6.3,22.14,94.112
2010,9,29,20,50,357.0,6.4,22.14,94.112
2010,9,29,21,50,352.0,6.1,22.14,94.112
2010,9,29,22,50,346.0,6.5,22.14,94.112
2010,9,29,23,50,347.0,6.1,22.14,94.112
2010,9,30,0,50,353.0,5.1,22.14,94.112
2010,9,30,1,50,357.0,5.2,22.14,94.112
2010,9,30,2,50,345.0,5.0,22.14,94.112
2010,9,30,3,50,2.0,5.5,22.14,94.112
2010,9,30,4,50,357.0,5.2,22.14,94.112
2010,9,30,5,50,347.0,5.7,22.14,94.112
2010,9,30,6,50,353.0,5.3,22.14,94.112
2010,9,30,7,50,352.0,4.7,22.14,94.112
2010,9,30,8,50,0.0,5.6,22.14,94.112
2010,9,30,9,50,351.0,4.1,22.14,94.112
2010,9,30,10,50,349.0,4.2,22.14,94.112
2010,9,30,11,50,3.0,3.8,22.14,94.112
2010,9,30,12,50,6.0,3.4,22.14,94.112
2010,9,30,13,50,1.0,3.4,22.14,94.112
2010,9,30,14,50,350.0,3.4,22.14,94.112
2010,9,30,15,50,355.0,4.8,22.14,94.112
2010,9,30,16,50,344.0,4.6,22.14,94.112
2010,9,30,17,50,355.0,3.8,22.14,94.112
2010,9,30,18,50,333.0,3.5,22.14,94.112
2010,9,30,19,50,350.0,3.0,22.14,94.112
2010,9,30,20,50,7.0,5.1,22.14,94.112
2010,9,30,21,50,357.0,5.9,22.14,94.112
2010,9,30,22,50,14.0,7.2,22.14,94.112
2010,9,30,23,50,21.0,7.5,22.14,94.112
2010,10,1,0,50,22.0,8.5,22.14,94.112
2010,10,1,1,50,26.0,8.3,22.14,94.112
2010,10,1,2,50,27.0,7.9,22.14,94.112
2010,10,1,3,50,36.0,7.5,22.14,94.112
2010,10,1,4,50,25.0,6.8,22.14,94.112
2010,10,1,5,50,13.0,6.8,22.14,94.112
2010,10,1,6,50,17.0,6.2,22.14,94.112
2010,10,1,7,50,10.0,6.7,22.14,94.112
2010,10,1,8,50,19.0,5.5,22.14,94.112
2010,10,1,9,50,17.0,5.8,22.14,94.112
2010,10,1,10,50,10.0,5.1,22.14,94.112
2010,10,1,11,50,356.0,5.8,22.14,94.112
2010,10,1,12,50,10.0,5.4,22.14,94.112
2010,10,1,13,50,355.0,5.4,22.14,94.112
2010,10,1,14,50,350.0,5.8,22.14,94.112
2010,10,1,15,50,333.0,6.1,22.14,94.112
2010,10,1,16,50,335.0,6.2,22.14,94.112
2010,10,1,17,50,324.0,6.5,22.14,94.112
2010,10,1,18,50,321.0,7.6,22.14,94.112
2010,10,1,19,50,347.0,7.9,22.14,94.112
2010,10,1,20,50,358.0,8.6,22.14,94.112
2010,10,1,21,50,356.0,9.0,22.14,94.112
2010,10,1,22,50,359.0,8.0,22.14,94.112
2010,10,1,23,50,359.0,9.0,22.14,94.112
2010,10,2,0,50,358.0,7.9,22.14,94.112
2010,10,2,1,50,7.0,7.4,22.14,94.112
2010,10,2,2,50,357.0,7.0,22.14,94.112
2010,10,2,3,50,358.0,5.6,22.14,94.112
2010,10,2,4,50,358.0,5.4,22.14,94.112
2010,10,2,5,50,340.0,5.1,22.14,94.112
2010,10,2,6,50,331.0,5.5,22.14,94.112
2010,10,2,7,50,335.0,6.3,22.14,94.112
2010,10,2,8,50,26.0,6.8,22.14,94.112
2010,10,2,9,50,358.0,7.3,22.14,94.112
2010,10,2,10,50,5.0,4.2,22.14,94.112
2010,10,2,11,50,17.0,4.2,22.14,94.112
2010,10,2,12,50,17.0,3.6,22.14,94.112
2010,10,2,13,50,7.0,3.9,22.14,94.112
2010,10,2,14,50,20.0,4.2,22.14,94.112
2010,10,2,15,50,29.0,6.5,22.14,94.112
2010,10,2,16,50,21.0,5.2,22.14,94.112
2010,10,2,17,50,24.0,5.6,22.14,94.112
2010,10,2,18,50,21.0,5.6,22.14,94.112
2010,10,2,19,50,2.0,6.1,22.14,94.112
2010,10,2,20,50,0.0,5.8,22.14,94.112
2010,10,2,21,50,354.0,5.9,22.14,94.112
2010,10,2,22,50,357.0,5.6,22.14,94.112
2010,10,2,23,50,352.0,6.9,22.14,94.112
2010,10,3,0,50,7.0,7.2,22.14,94.112
2010,10,3,1,50,1.0,6.5,22.14,94.112
2010,10,3,2,50,9.0,8.1,22.14,94.112
2010,10,3,3,50,6.0,8.0,22.14,94.112
2010,10,3,4,50,2.0,8.2,22.14,94.112
2010,10,3,5,50,6.0,7.9,22.14,94.112
2010,10,3,6,50,2.0,7.7,22.14,94.112
2010,10,3,7,50,355.0,6.6,22.14,94.112
2010,10,3,8,50,359.0,6.4,22.14,94.112
2010,10,3,9,50,348.0,6.3,22.14,94.112
2010,10,3,10,50,1.0,9.3,22.14,94.112
2010,10,3,11,50,357.0,9.0,22.14,94.112
2010,10,3,12,50,1.0,7.4,22.14,94.112
2010,10,3,13,50,4.0,7.9,22.14,94.112
2010,10,3,14,50,2.0,6.9,22.14,94.112
2010,10,3,15,50,17.0,6.8,22.14,94.112
2010,10,3,16,50,0.0,6.1,22.14,94.112
2010,10,3,17,50,4.0,7.5,22.14,94.112
2010,10,3,18,50,4.0,8.2,22.14,94.112
2010,10,3,19,50,0.0,7.5,22.14,94.112
2010,10,3,20,50,12.0,9.1,22.14,94.112
2010,10,3,21,50,17.0,9.1,22.14,94.112
2010,10,3,22,50,20.0,9.3,22.14,94.112
2010,10,3,23,50,16.0,9.0,22.14,94.112
2010,10,4,0,50,14.0,8.6,22.14,94.112
2010,10,4,1,50,20.0,9.5,22.14,94.112
2010,10,4,2,50,25.0,8.9,22.14,94.112
2010,10,4,3,50,26.0,8.3,22.14,94.112
2010,10,4,4,50,17.0,7.1,22.14,94.112
2010,10,4,5,50,38.0,8.9,22.14,94.112
2010,10,4,6,50,27.0,7.0,22.14,94.112
2010,10,4,7,50,27.0,6.6,22.14,94.112
2010,10,4,8,50,21.0,6.7,22.14,94.112
2010,10,4,9,50,35.0,8.6,22.14,94.112
2010,10,4,10,50,27.0,8.7,22.14,94.112
2010,10,4,11,50,25.0,8.7,22.14,94.112
2010,10,4,12,50,26.0,9.4,22.14,94.112
2010,10,4,13,50,17.0,9.0,22.14,94.112
2010,10,4,14,50,23.0,8.0,22.14,94.112
2010,10,4,15,50,17.0,8.3,22.14,94.112
2010,10,4,16,50,25.0,8.3,22.14,94.112
2010,10,4,17,50,25.0,8.1,22.14,94.112
2010,10,4,18,50,37.0,8.4,22.14,94.112
2010,10,4,19,50,29.0,7.1,22.14,94.112
2010,10,4,20,50,31.0,7.3,22.14,94.112
2010,10,4,21,50,29.0,8.1,22.14,94.112
2010,10,4,22,50,26.0,7.6,22.14,94.112
2010,10,4,23,50,34.0,8.4,22.14,94.112
2010,10,5,0,50,25.0,8.7,22.14,94.112
2010,10,5,1,50,21.0,9.3,22.14,94.112
2010,10,5,2,50,24.0,9.4,22.14,94.112
2010,10,5,3,50,4.0,8.1,22.14,94.112
2010,10,5,4,50,19.0,8.0,22.14,94.112
2010,10,5,5,50,46.0,8.7,22.14,94.112
2010,10,5,6,50,32.0,9.2,22.14,94.112
2010,10,5,7,50,36.0,9.2,22.14,94.112
2010,10,5,8,50,37.0,9.2,22.14,94.112
2010,10,5,9,50,43.0,10.0,22.14,94.112
2010,10,5,10,50,41.0,9.9,22.14,94.112
2010,10,5,11,50,37.0,8.3,22.14,94.112
2010,10,5,12,50,38.0,8.7,22.14,94.112
2010,10,5,13,50,42.0,7.9,22.14,94.112
2010,10,5,14,50,41.0,7.5,22.14,94.112
2010,10,5,15,50,45.0,8.5,22.14,94.112
2010,10,5,16,50,37.0,7.9,22.14,94.112
2010,10,5,17,50,50.0,9.7,22.14,94.112
2010,10,5,18,50,46.0,10.3,22.14,94.112
2010,10,5,19,50,43.0,9.8,22.14,94.112
2010,10,5,20,50,47.0,9.7,22.14,94.112
2010,10,5,21,50,40.0,9.0,22.14,94.112
2010,10,5,22,50,33.0,8.6,22.14,94.112
2010,10,5,23,50,31.0,7.8,22.14,94.112
2010,10,6,0,50,37.0,8.3,22.14,94.112
2010,10,6,1,50,43.0,9.2,22.14,94.112
2010,10,6,2,50,41.0,8.7,22.14,94.112
2010,10,6,3,50,40.0,8.8,22.14,94.112
2010,10,6,4,50,36.0,7.8,22.14,94.112
2010,10,6,5,50,46.0,7.8,22.14,94.112
2010,10,6,6,50,45.0,7.8,22.14,94.112
2010,10,6,7,50,30.0,7.4,22.14,94.112
2010,10,6,8,50,58.0,6.9,22.14,94.112
2010,10,6,9,50,37.0,6.9,22.14,94.112
2010,10,6,10,50,33.0,7.3,22.14,94.112
2010,10,6,11,50,39.0,9.3,22.14,94.112
2010,10,6,12,50,31.0,8.1,22.14,94.112
2010,10,6,13,50,33.0,8.9,22.14,94.112
2010,10,6,14,50,36.0,10.0,22.14,94.112
2010,10,6,15,50,25.0,8.0,22.14,94.112
2010,10,6,16,50,28.0,7.9,22.14,94.112
2010,10,6,17,50,38.0,7.9,22.14,94.112
2010,10,6,18,50,38.0,8.7,22.14,94.112
2010,10,6,19,50,36.0,8.9,22.14,94.112
2010,10,6,20,50,25.0,8.9,22.14,94.112
2010,10,6,21,50,29.0,8.9,22.14,94.112
2010,10,6,22,50,40.0,9.8,22.14,94.112
2010,10,6,23,50,31.0,9.7,22.14,94.112
2010,10,7,0,50,23.0,9.4,22.14,94.112
2010,10,7,1,50,22.0,8.8,22.14,94.112
2010,10,7,2,50,31.0,8.3,22.14,94.112
2010,10,7,3,50,24.0,6.6,22.14,94.112
2010,10,7,4,50,32.0,6.8,22.14,94.112
2010,10,7,5,50,36.0,7.2,22.14,94.112
2010,10,7,6,50,26.0,5.5,22.14,94.112
2010,10,7,7,50,356.0,5.3,22.14,94.112
2010,10,7,8,50,357.0,5.4,22.14,94.112
2010,10,7,9,50,4.0,6.2,22.14,94.112
2010,10,7,10,50,355.0,6.2,22.14,94.112
2010,10,7,11,50,349.0,7.2,22.14,94.112
2010,10,7,12,50,351.0,8.5,22.14,94.112
2010,10,7,13,50,45.0,9.0,22.14,94.112
2010,10,7,14,50,34.0,8.3,22.14,94.112
2010,10,7,15,50,39.0,7.8,22.14,94.112
2010,10,7,16,50,47.0,7.1,22.14,94.112
2010,10,7,17,50,43.0,5.8,22.14,94.112
2010,10,7,18,50,45.0,5.4,22.14,94.112
2010,10,7,19,50,26.0,5.1,22.14,94.112
2010,10,7,20,50,35.0,5.1,22.14,94.112
2010,10,7,21,50,35.0,5.8,22.14,94.112
2010,10,7,22,50,41.0,6.6,22.14,94.112
2010,10,7,23,50,36.0,5.6,22.14,94.112
2010,10,8,0,50,41.0,6.7,22.14,94.112
2010,10,8,1,50,49.0,7.3,22.14,94.112
2010,10,8,2,50,41.0,7.6,22.14,94.112
2010,10,8,3,50,48.0,7.0,22.14,94.112
2010,10,8,4,50,32.0,6.3,22.14,94.112
2010,10,8,5,50,46.0,5.9,22.14,94.112
2010,10,8,6,50,43.0,5.5,22.14,94.112
2010,10,8,7,50,53.0,5.8,22.14,94.112
2010,10,8,8,50,42.0,5.7,22.14,94.112
2010,10,8,9,50,48.0,6.5,22.14,94.112
2010,10,8,10,50,40.0,6.7,22.14,94.112
2010,10,8,11,50,43.0,6.1,22.14,94.112
2010,10,8,12,50,45.0,6.0,22.14,94.112
2010,10,8,13,50,35.0,6.7,22.14,94.112
2010,10,8,14,50,48.0,5.5,22.14,94.112
2010,10,8,15,50,58.0,5.1,22.14,94.112
2010,10,8,16,50,55.0,5.1,22.14,94.112
2010,10,8,17,50,41.0,4.2,22.14,94.112
2010,10,8,18,50,43.0,3.6,22.14,94.112
2010,10,8,19,50,38.0,3.6,22.14,94.112
2010,10,8,20,50,41.0,4.0,22.14,94.112
2010,10,8,21,50,21.0,3.3,22.14,94.112
2010,10,8,22,50,55.0,5.0,22.14,94.112
2010,10,8,23,50,51.0,5.2,22.14,94.112
2010,10,9,0,50,26.0,5.2,22.14,94.112
