year,month,day,hour,min,current dir,current speed,wind dir,wind speed,lat,lon
2010,4,7,10,20,,,,,27.173,82.924
2010,4,7,10,40,,,,,27.173,82.924
2010,4,7,11,0,,,,,27.173,82.924
2010,4,7,11,20,,,,,27.173,82.924
2010,4,7,11,40,,,,,27.173,82.924
2010,4,7,12,0,,,,,27.173,82.924
2010,4,7,12,20,,,,,27.173,82.924
2010,4,7,12,40,,,,,27.173,82.924
2010,4,7,13,0,,,,,27.173,82.924
2010,4,7,13,20,,,,,27.173,82.924
2010,4,7,13,40,,,,,27.173,82.924
2010,4,7,14,0,,,,,27.173,82.924
2010,4,7,14,20,,,,,27.173,82.924
2010,4,7,14,40,,,,,27.173,82.924
2010,4,7,15,0,,,,,27.173,82.924
2010,4,7,15,20,,,,,27.173,82.924
2010,4,7,15,40,,,,,27.173,82.924
2010,4,7,16,0,,,,,27.173,82.924
2010,4,7,16,20,,,,,27.173,82.924
2010,4,7,16,40,,,,,27.173,82.924
2010,4,7,17,0,,,,,27.173,82.924
2010,4,7,17,20,,,,,27.173,82.924
2010,4,7,17,40,,,,,27.173,82.924
2010,4,7,18,0,,,,,27.173,82.924
2010,4,7,18,20,,,,,27.173,82.924
2010,4,7,18,40,,,,,27.173,82.924
2010,4,7,19,0,,,,,27.173,82.924
2010,4,7,19,20,,,,,27.173,82.924
2010,4,7,19,40,,,,,27.173,82.924
2010,4,7,20,0,,,,,27.173,82.924
2010,4,7,20,20,,,,,27.173,82.924
2010,4,7,20,40,,,,,27.173,82.924
2010,4,7,21,0,,,,,27.173,82.924
2010,4,7,21,20,,,,,27.173,82.924
2010,4,7,21,40,,,,,27.173,82.924
2010,4,7,22,0,,,,,27.173,82.924
2010,4,7,22,20,,,,,27.173,82.924
2010,4,7,22,40,,,,,27.173,82.924
2010,4,7,23,0,,,,,27.173,82.924
2010,4,7,23,20,,,,,27.173,82.924
2010,4,7,23,40,,,,,27.173,82.924
2010,4,8,0,0,,,,,27.173,82.924
2010,4,8,0,20,,,,,27.173,82.924
2010,4,8,0,40,,,,,27.173,82.924
2010,4,8,1,0,,,,,27.173,82.924
2010,4,8,1,20,,,,,27.173,82.924
2010,4,8,1,40,,,,,27.173,82.924
2010,4,8,2,0,,,,,27.173,82.924
2010,4,8,2,20,,,,,27.173,82.924
2010,4,8,2,40,,,,,27.173,82.924
2010,4,8,3,0,,,,,27.173,82.924
2010,4,8,3,20,,,,,27.173,82.924
2010,4,8,3,40,,,,,27.173,82.924
2010,4,8,4,0,,,,,27.173,82.924
2010,4,8,4,20,,,,,27.173,82.924
2010,4,8,4,40,,,,,27.173,82.924
2010,4,8,5,0,,,,,27.173,82.924
2010,4,8,5,20,,,,,27.173,82.924
2010,4,8,5,40,,,,,27.173,82.924
2010,4,8,6,0,,,,,27.173,82.924
2010,4,8,6,20,,,,,27.173,82.924
2010,4,8,6,40,,,,,27.173,82.924
2010,4,8,7,0,,,,,27.173,82.924
2010,4,8,7,20,,,,,27.173,82.924
2010,4,8,7,40,,,,,27.173,82.924
2010,4,8,8,0,,,,,27.173,82.924
2010,4,8,8,20,,,,,27.173,82.924
2010,4,8,8,40,,,,,27.173,82.924
2010,4,8,9,0,,,,,27.173,82.924
2010,4,8,9,20,,,,,27.173,82.924
2010,4,8,9,40,,,,,27.173,82.924
2010,4,8,10,0,,,,,27.173,82.924
2010,4,8,10,20,,,,,27.173,82.924
2010,4,8,10,40,,,,,27.173,82.924
2010,4,8,11,0,,,,,27.173,82.924
2010,4,8,11,20,,,,,27.173,82.924
2010,4,8,11,40,,,,,27.173,82.924
2010,4,8,12,0,,,,,27.173,82.924
2010,4,8,12,20,,,,,27.173,82.924
2010,4,8,12,40,,,,,27.173,82.924
2010,4,8,13,0,,,,,27.173,82.924
2010,4,8,13,20,,,,,27.173,82.924
2010,4,8,13,40,,,,,27.173,82.924
2010,4,8,14,0,,,,,27.173,82.924
2010,4,8,14,20,,,,,27.173,82.924
2010,4,8,14,40,,,,,27.173,82.924
2010,4,8,15,0,,,,,27.173,82.924
2010,4,8,15,20,,,,,27.173,82.924
2010,4,8,15,40,,,,,27.173,82.924
2010,4,8,16,0,,,,,27.173,82.924
2010,4,8,16,20,,,,,27.173,82.924
2010,4,8,16,40,,,,,27.173,82.924
2010,4,8,17,0,,,,,27.173,82.924
2010,4,8,17,20,,,,,27.173,82.924
2010,4,8,17,40,,,,,27.173,82.924
2010,4,8,18,0,,,,,27.173,82.924
2010,4,8,18,20,,,,,27.173,82.924
2010,4,8,18,40,,,,,27.173,82.924
2010,4,8,19,0,,,,,27.173,82.924
2010,4,8,19,20,,,,,27.173,82.924
2010,4,8,19,40,,,,,27.173,82.924
2010,4,8,20,0,,,,,27.173,82.924
2010,4,8,20,20,,,,,27.173,82.924
2010,4,8,20,40,,,,,27.173,82.924
2010,4,8,21,0,,,,,27.173,82.924
2010,4,8,21,20,,,,,27.173,82.924
2010,4,8,21,40,,,,,27.173,82.924
2010,4,8,22,0,,,,,27.173,82.924
2010,4,8,22,20,,,,,27.173,82.924
2010,4,8,22,40,,,,,27.173,82.924
2010,4,8,23,0,,,,,27.173,82.924
2010,4,8,23,20,,,,,27.173,82.924
2010,4,8,23,40,,,,,27.173,82.924
2010,4,9,0,0,,,,,27.173,82.924
2010,4,9,0,20,,,,,27.173,82.924
2010,4,9,0,40,,,,,27.173,82.924
2010,4,9,1,0,,,,,27.173,82.924
2010,4,9,1,20,,,,,27.173,82.924
2010,4,9,1,40,,,,,27.173,82.924
2010,4,9,2,0,,,,,27.173,82.924
2010,4,9,2,20,,,,,27.173,82.924
2010,4,9,2,40,,,,,27.173,82.924
2010,4,9,3,0,,,,,27.173,82.924
2010,4,9,3,20,,,,,27.173,82.924
2010,4,9,3,40,,,,,27.173,82.924
2010,4,9,4,0,,,,,27.173,82.924
2010,4,9,4,20,,,,,27.173,82.924
2010,4,9,4,40,,,,,27.173,82.924
2010,4,9,5,0,,,,,27.173,82.924
2010,4,9,5,20,,,,,27.173,82.924
2010,4,9,5,40,,,,,27.173,82.924
2010,4,9,6,0,,,,,27.173,82.924
2010,4,9,6,20,,,,,27.173,82.924
2010,4,9,6,40,,,,,27.173,82.924
2010,4,9,7,0,,,,,27.173,82.924
2010,4,9,7,20,,,,,27.173,82.924
2010,4,9,7,40,,,,,27.173,82.924
2010,4,9,8,0,,,,,27.173,82.924
2010,4,9,8,20,,,,,27.173,82.924
2010,4,9,8,40,,,,,27.173,82.924
2010,4,9,9,0,,,,,27.173,82.924
2010,4,9,9,20,,,,,27.173,82.924
2010,4,9,9,40,,,,,27.173,82.924
2010,4,9,10,0,,,,,27.173,82.924
2010,4,9,10,20,,,,,27.173,82.924
2010,4,9,10,40,,,,,27.173,82.924
2010,4,9,11,0,,,,,27.173,82.924
2010,4,9,11,20,,,,,27.173,82.924
2010,4,9,11,40,,,,,27.173,82.924
2010,4,9,12,0,,,,,27.173,82.924
2010,4,9,12,20,,,,,27.173,82.924
2010,4,9,12,40,,,,,27.173,82.924
2010,4,9,13,0,,,,,27.173,82.924
2010,4,9,13,20,,,,,27.173,82.924
2010,4,9,13,40,,,,,27.173,82.924
2010,4,9,14,0,,,,,27.173,82.924
2010,4,9,14,20,,,,,27.173,82.924
2010,4,9,14,40,,,,,27.173,82.924
2010,4,9,15,0,,,,,27.173,82.924
2010,4,9,15,20,,,,,27.173,82.924
2010,4,9,15,40,,,,,27.173,82.924
2010,4,9,16,0,,,358.0,6.3,27.173,82.924
2010,4,9,16,20,,,330.0,6.2,27.173,82.924
2010,4,9,16,40,,,354.0,6.5,27.173,82.924
2010,4,9,17,0,,,355.0,5.8,27.173,82.924
2010,4,9,17,20,,,349.0,5.6,27.173,82.924
2010,4,9,17,40,,,344.0,7.4,27.173,82.924
2010,4,9,18,0,,,348.0,7.8,27.173,82.924
2010,4,9,18,20,,,351.0,7.5,27.173,82.924
2010,4,9,18,40,,,347.0,7.9,27.173,82.924
2010,4,9,19,0,,,350.0,8.4,27.173,82.924
2010,4,9,19,20,,,349.0,8.8,27.173,82.924
2010,4,9,19,40,,,352.0,8.8,27.173,82.924
2010,4,9,20,0,,,343.0,8.4,27.173,82.924
2010,4,9,20,20,,,350.0,8.3,27.173,82.924
2010,4,9,20,40,,,350.0,8.5,27.173,82.924
2010,4,9,21,0,,,354.0,8.6,27.173,82.924
2010,4,9,21,20,,,355.0,7.9,27.173,82.924
2010,4,9,21,40,,,344.0,7.7,27.173,82.924
2010,4,9,22,0,,,353.0,6.4,27.173,82.924
2010,4,9,22,20,,,348.0,7.3,27.173,82.924
2010,4,9,22,40,,,333.0,7.0,27.173,82.924
2010,4,9,23,0,,,343.0,6.3,27.173,82.924
2010,4,9,23,20,,,344.0,6.9,27.173,82.924
2010,4,9,23,40,,,341.0,6.3,27.173,82.924
2010,4,10,0,0,,,336.0,7.4,27.173,82.924
2010,4,10,0,20,,,335.0,7.1,27.173,82.924
2010,4,10,0,40,,,339.0,7.4,27.173,82.924
2010,4,10,1,0,,,346.0,6.6,27.173,82.924
2010,4,10,1,20,,,345.0,6.8,27.173,82.924
2010,4,10,1,40,,,349.0,6.6,27.173,82.924
2010,4,10,2,0,,,347.0,6.1,27.173,82.924
2010,4,10,2,20,,,347.0,5.8,27.173,82.924
2010,4,10,2,40,,,346.0,7.0,27.173,82.924
2010,4,10,3,0,,,345.0,6.8,27.173,82.924
2010,4,10,3,20,,,342.0,7.2,27.173,82.924
2010,4,10,3,40,,,349.0,6.8,27.173,82.924
2010,4,10,4,0,,,352.0,6.9,27.173,82.924
2010,4,10,4,20,,,348.0,7.7,27.173,82.924
2010,4,10,4,40,,,353.0,7.9,27.173,82.924
2010,4,10,5,0,,,2.0,7.2,27.173,82.924
2010,4,10,5,20,,,2.0,6.8,27.173,82.924
2010,4,10,5,40,,,2.0,6.6,27.173,82.924
2010,4,10,6,0,,,1.0,5.9,27.173,82.924
2010,4,10,6,20,,,351.0,5.9,27.173,82.924
2010,4,10,6,40,,,3.0,5.0,27.173,82.924
2010,4,10,7,0,,,18.0,5.5,27.173,82.924
2010,4,10,7,20,,,26.0,5.2,27.173,82.924
2010,4,10,7,40,,,48.0,5.3,27.173,82.924
2010,4,10,8,0,,,42.0,5.8,27.173,82.924
2010,4,10,8,20,,,58.0,6.3,27.173,82.924
2010,4,10,8,40,,,55.0,7.1,27.173,82.924
2010,4,10,9,0,,,49.0,7.6,27.173,82.924
2010,4,10,9,20,,,54.0,7.4,27.173,82.924
2010,4,10,9,40,,,54.0,6.7,27.173,82.924
2010,4,10,10,0,,,57.0,8.5,27.173,82.924
2010,4,10,10,20,,,53.0,7.6,27.173,82.924
2010,4,10,10,40,,,63.0,7.8,27.173,82.924
2010,4,10,11,0,,,59.0,8.3,27.173,82.924
2010,4,10,11,20,,,50.0,9.1,27.173,82.924
2010,4,10,11,40,,,51.0,8.9,27.173,82.924
2010,4,10,12,0,,,60.0,8.2,27.173,82.924
2010,4,10,12,20,,,51.0,8.4,27.173,82.924
2010,4,10,12,40,,,58.0,8.3,27.173,82.924
2010,4,10,13,0,,,52.0,8.5,27.173,82.924
2010,4,10,13,20,,,60.0,7.4,27.173,82.924
2010,4,10,13,40,,,53.0,6.6,27.173,82.924
2010,4,10,14,0,,,57.0,7.0,27.173,82.924
2010,4,10,14,20,,,64.0,6.3,27.173,82.924
2010,4,10,14,40,,,48.0,7.0,27.173,82.924
2010,4,10,15,0,,,67.0,6.1,27.173,82.924
2010,4,10,15,20,,,60.0,4.8,27.173,82.924
2010,4,10,15,40,,,60.0,4.8,27.173,82.924
2010,4,10,16,0,,,43.0,3.6,27.173,82.924
2010,4,10,16,20,,,39.0,2.8,27.173,82.924
2010,4,10,16,40,,,33.0,2.7,27.173,82.924
2010,4,10,17,0,,,37.0,2.5,27.173,82.924
2010,4,10,17,20,,,30.0,2.4,27.173,82.924
2010,4,10,17,40,,,30.0,2.4,27.173,82.924
2010,4,10,18,0,,,24.0,2.2,27.173,82.924
2010,4,10,18,20,,,10.0,2.6,27.173,82.924
2010,4,10,18,40,,,347.0,3.5,27.173,82.924
2010,4,10,19,0,,,3.0,4.4,27.173,82.924
2010,4,10,19,20,,,5.0,4.1,27.173,82.924
2010,4,10,19,40,,,5.0,4.3,27.173,82.924
2010,4,10,20,0,,,352.0,4.5,27.173,82.924
2010,4,10,20,20,,,2.0,4.4,27.173,82.924
2010,4,10,20,40,,,261.0,4.8,27.173,82.924
2010,4,10,21,0,,,353.0,6.1,27.173,82.924
2010,4,10,21,20,,,357.0,6.0,27.173,82.924
2010,4,10,21,40,,,354.0,5.8,27.173,82.924
2010,4,10,22,0,,,6.0,6.2,27.173,82.924
2010,4,10,22,20,,,349.0,5.8,27.173,82.924
2010,4,10,22,40,,,349.0,7.1,27.173,82.924
2010,4,10,23,0,,,350.0,7.0,27.173,82.924
2010,4,10,23,20,,,355.0,7.0,27.173,82.924
2010,4,10,23,40,,,7.0,6.5,27.173,82.924
2010,4,11,0,0,,,2.0,6.4,27.173,82.924
2010,4,11,0,20,,,358.0,6.0,27.173,82.924
2010,4,11,0,40,,,345.0,5.4,27.173,82.924
2010,4,11,1,0,,,44.0,6.3,27.173,82.924
2010,4,11,1,20,,,55.0,6.5,27.173,82.924
2010,4,11,1,40,,,62.0,7.9,27.173,82.924
2010,4,11,2,0,,,65.0,8.2,27.173,82.924
2010,4,11,2,20,,,63.0,6.6,27.173,82.924
2010,4,11,2,40,,,70.0,6.2,27.173,82.924
2010,4,11,3,0,,,75.0,7.0,27.173,82.924
2010,4,11,3,20,,,72.0,6.7,27.173,82.924
2010,4,11,3,40,,,70.0,8.2,27.173,82.924
2010,4,11,4,0,,,76.0,7.6,27.173,82.924
2010,4,11,4,20,,,75.0,6.8,27.173,82.924
2010,4,11,4,40,,,69.0,6.4,27.173,82.924
2010,4,11,5,0,,,83.0,7.6,27.173,82.924
2010,4,11,5,20,,,83.0,6.7,27.173,82.924
2010,4,11,5,40,,,79.0,7.2,27.173,82.924
2010,4,11,6,0,,,76.0,6.5,27.173,82.924
2010,4,11,6,20,,,74.0,5.8,27.173,82.924
2010,4,11,6,40,,,71.0,5.4,27.173,82.924
2010,4,11,7,0,,,67.0,5.8,27.173,82.924
2010,4,11,7,20,,,68.0,5.6,27.173,82.924
2010,4,11,7,40,,,71.0,5.9,27.173,82.924
2010,4,11,8,0,,,73.0,7.4,27.173,82.924
2010,4,11,8,20,,,69.0,7.7,27.173,82.924
2010,4,11,8,40,,,76.0,7.5,27.173,82.924
2010,4,11,9,0,,,75.0,7.1,27.173,82.924
2010,4,11,9,20,,,75.0,6.4,27.173,82.924
2010,4,11,9,40,,,79.0,6.9,27.173,82.924
2010,4,11,10,0,,,76.0,6.0,27.173,82.924
2010,4,11,10,20,,,70.0,5.8,27.173,82.924
2010,4,11,10,40,,,61.0,5.1,27.173,82.924
2010,4,11,11,0,,,66.0,6.0,27.173,82.924
2010,4,11,11,20,,,41.0,6.0,27.173,82.924
2010,4,11,11,40,,,34.0,5.9,27.173,82.924
2010,4,11,12,0,,,62.0,6.0,27.173,82.924
2010,4,11,12,20,,,52.0,7.0,27.173,82.924
2010,4,11,12,40,,,56.0,8.4,27.173,82.924
2010,4,11,13,0,,,56.0,6.9,27.173,82.924
2010,4,11,13,20,,,55.0,6.6,27.173,82.924
2010,4,11,13,40,,,60.0,6.5,27.173,82.924
2010,4,11,14,0,,,59.0,5.7,27.173,82.924
2010,4,11,14,20,,,56.0,6.0,27.173,82.924
2010,4,11,14,40,,,47.0,6.0,27.173,82.924
2010,4,11,15,0,,,56.0,4.4,27.173,82.924
2010,4,11,15,20,,,70.0,3.8,27.173,82.924
2010,4,11,15,40,,,75.0,4.3,27.173,82.924
2010,4,11,16,0,,,71.0,4.4,27.173,82.924
2010,4,11,16,20,,,66.0,4.9,27.173,82.924
2010,4,11,16,40,,,66.0,4.9,27.173,82.924
2010,4,11,17,0,,,208.0,5.2,27.173,82.924
2010,4,11,17,20,,,28.0,5.2,27.173,82.924
2010,4,11,17,40,,,44.0,5.2,27.173,82.924
2010,4,11,18,0,,,45.0,4.6,27.173,82.924
2010,4,11,18,20,,,64.0,3.6,27.173,82.924
2010,4,11,18,40,,,71.0,3.3,27.173,82.924
2010,4,11,19,0,,,81.0,2.7,27.173,82.924
2010,4,11,19,20,,,85.0,2.8,27.173,82.924
2010,4,11,19,40,,,95.0,2.9,27.173,82.924
2010,4,11,20,0,,,95.0,3.7,27.173,82.924
2010,4,11,20,20,,,108.0,3.3,27.173,82.924
2010,4,11,20,40,,,117.0,3.6,27.173,82.924
2010,4,11,21,0,,,138.0,3.2,27.173,82.924
2010,4,11,21,20,,,148.0,2.6,27.173,82.924
2010,4,11,21,40,,,167.0,2.2,27.173,82.924
2010,4,11,22,20,,,261.0,,27.173,82.924
2010,4,11,22,40,,,261.0,,27.173,82.924
2010,4,11,23,0,,,206.0,1.0,27.173,82.924
2010,4,11,23,20,,,253.0,2.1,27.173,82.924
2010,4,11,23,40,,,260.0,1.7,27.173,82.924
2010,4,12,0,0,,,270.0,1.9,27.173,82.924
2010,4,12,0,20,,,272.0,2.2,27.173,82.924
2010,4,12,0,40,,,310.0,2.2,27.173,82.924
2010,4,12,1,0,,,57.0,6.0,27.173,82.924
2010,4,12,1,20,,,58.0,3.9,27.173,82.924
2010,4,12,1,40,,,58.0,3.8,27.173,82.924
2010,4,12,2,0,,,21.0,3.0,27.173,82.924
2010,4,12,2,20,,,3.0,6.2,27.173,82.924
2010,4,12,2,40,,,8.0,4.9,27.173,82.924
2010,4,12,3,0,,,10.0,4.1,27.173,82.924
2010,4,12,3,20,,,16.0,2.4,27.173,82.924
2010,4,12,3,40,,,6.0,2.0,27.173,82.924
2010,4,12,4,0,,,20.0,2.3,27.173,82.924
2010,4,12,4,20,,,23.0,3.0,27.173,82.924
2010,4,12,4,40,,,28.0,7.2,27.173,82.924
2010,4,12,5,0,,,26.0,5.8,27.173,82.924
2010,4,12,5,20,,,26.0,5.2,27.173,82.924
2010,4,12,5,40,,,31.0,5.8,27.173,82.924
2010,4,12,6,0,,,29.0,6.0,27.173,82.924
2010,4,12,6,20,,,18.0,6.5,27.173,82.924
2010,4,12,6,40,,,15.0,7.2,27.173,82.924
2010,4,12,7,0,,,12.0,7.9,27.173,82.924
2010,4,12,7,20,,,13.0,7.4,27.173,82.924
2010,4,12,7,40,,,14.0,6.8,27.173,82.924
2010,4,12,8,0,,,10.0,7.3,27.173,82.924
2010,4,12,8,20,,,11.0,7.2,27.173,82.924
2010,4,12,8,40,,,11.0,7.2,27.173,82.924
2010,4,12,9,0,,,6.0,7.3,27.173,82.924
2010,4,12,9,20,,,2.0,8.0,27.173,82.924
2010,4,12,9,40,,,0.0,6.9,27.173,82.924
2010,4,12,10,0,,,5.0,7.5,27.173,82.924
2010,4,12,10,20,,,6.0,7.5,27.173,82.924
2010,4,12,10,40,,,2.0,7.3,27.173,82.924
2010,4,12,11,0,,,5.0,7.6,27.173,82.924
2010,4,12,11,20,,,7.0,7.3,27.173,82.924
2010,4,12,11,40,,,8.0,7.4,27.173,82.924
2010,4,12,12,0,,,7.0,6.8,27.173,82.924
2010,4,12,12,20,,,11.0,6.8,27.173,82.924
2010,4,12,12,40,,,14.0,7.0,27.173,82.924
2010,4,12,13,0,,,11.0,6.8,27.173,82.924
2010,4,12,13,20,,,7.0,6.0,27.173,82.924
2010,4,12,13,40,,,10.0,6.4,27.173,82.924
2010,4,12,14,0,,,6.0,6.9,27.173,82.924
2010,4,12,14,20,,,356.0,6.0,27.173,82.924
2010,4,12,14,40,,,30.0,5.6,27.173,82.924
2010,4,12,15,0,,,177.0,6.5,27.173,82.924
2010,4,12,15,20,,,177.0,5.5,27.173,82.924
2010,4,12,15,40,,,177.0,3.9,27.173,82.924
2010,4,12,16,0,,,177.0,4.1,27.173,82.924
2010,4,12,16,20,,,177.0,3.8,27.173,82.924
2010,4,12,16,40,,,177.0,4.6,27.173,82.924
2010,4,12,17,0,,,177.0,4.3,27.173,82.924
2010,4,12,17,20,,,177.0,4.7,27.173,82.924
2010,4,12,17,40,,,347.0,4.0,27.173,82.924
2010,4,12,18,0,,,347.0,4.5,27.173,82.924
2010,4,12,18,20,,,342.0,3.8,27.173,82.924
2010,4,12,18,40,,,338.0,4.3,27.173,82.924
2010,4,12,19,0,,,343.0,4.6,27.173,82.924
2010,4,12,19,20,,,332.0,4.3,27.173,82.924
2010,4,12,19,40,,,326.0,5.0,27.173,82.924
2010,4,12,20,0,,,314.0,4.2,27.173,82.924
2010,4,12,20,20,,,330.0,3.7,27.173,82.924
2010,4,12,20,40,,,328.0,3.9,27.173,82.924
2010,4,12,21,0,,,317.0,3.3,27.173,82.924
2010,4,12,21,20,,,322.0,3.7,27.173,82.924
2010,4,12,21,40,,,330.0,3.7,27.173,82.924
2010,4,12,22,0,,,318.0,4.4,27.173,82.924
2010,4,12,22,20,,,327.0,3.4,27.173,82.924
2010,4,12,22,40,,,343.0,2.1,27.173,82.924
2010,4,12,23,0,,,43.0,4.2,27.173,82.924
2010,4,12,23,20,,,47.0,8.3,27.173,82.924
2010,4,12,23,40,,,45.0,8.0,27.173,82.924
2010,4,13,0,0,,,44.0,9.1,27.173,82.924
2010,4,13,0,20,,,52.0,8.1,27.173,82.924
2010,4,13,0,40,,,46.0,6.3,27.173,82.924
2010,4,13,1,0,,,51.0,9.1,27.173,82.924
2010,4,13,1,20,,,52.0,8.6,27.173,82.924
2010,4,13,1,40,,,57.0,8.6,27.173,82.924
2010,4,13,2,0,,,56.0,8.4,27.173,82.924
2010,4,13,2,20,,,58.0,8.4,27.173,82.924
2010,4,13,2,40,,,50.0,8.6,27.173,82.924
2010,4,13,3,0,,,50.0,8.3,27.173,82.924
2010,4,13,3,20,,,56.0,6.9,27.173,82.924
2010,4,13,3,40,,,49.0,7.9,27.173,82.924
2010,4,13,4,0,,,46.0,7.9,27.173,82.924
2010,4,13,4,20,,,39.0,7.3,27.173,82.924
2010,4,13,4,40,,,45.0,8.8,27.173,82.924
2010,4,13,5,0,,,45.0,9.0,27.173,82.924
2010,4,13,5,20,,,34.0,7.9,27.173,82.924
2010,4,13,5,40,,,37.0,8.2,27.173,82.924
2010,4,13,6,0,,,45.0,8.3,27.173,82.924
2010,4,13,6,20,,,42.0,8.8,27.173,82.924
2010,4,13,6,40,,,36.0,7.7,27.173,82.924
2010,4,13,7,0,,,31.0,8.2,27.173,82.924
2010,4,13,7,20,,,29.0,8.6,27.173,82.924
2010,4,13,7,40,,,36.0,7.2,27.173,82.924
2010,4,13,8,0,,,43.0,9.5,27.173,82.924
2010,4,13,8,20,,,35.0,8.8,27.173,82.924
2010,4,13,8,40,,,34.0,8.6,27.173,82.924
2010,4,13,9,0,,,27.0,8.9,27.173,82.924
2010,4,13,9,20,,,36.0,9.6,27.173,82.924
2010,4,13,9,40,,,37.0,9.4,27.173,82.924
2010,4,13,10,0,,,38.0,7.4,27.173,82.924
2010,4,13,10,20,,,33.0,7.4,27.173,82.924
2010,4,13,10,40,,,37.0,8.4,27.173,82.924
2010,4,13,11,0,,,31.0,7.3,27.173,82.924
2010,4,13,11,20,,,41.0,8.0,27.173,82.924
2010,4,13,11,40,,,34.0,7.8,27.173,82.924
2010,4,13,12,0,,,34.0,7.4,27.173,82.924
2010,4,13,12,20,,,36.0,8.0,27.173,82.924
2010,4,13,12,40,,,39.0,6.7,27.173,82.924
2010,4,13,13,0,,,40.0,7.0,27.173,82.924
2010,4,13,13,20,,,41.0,7.6,27.173,82.924
2010,4,13,13,40,,,33.0,6.4,27.173,82.924
2010,4,13,14,0,,,36.0,5.9,27.173,82.924
2010,4,13,14,20,,,31.0,5.0,27.173,82.924
2010,4,13,14,40,,,33.0,4.6,27.173,82.924
2010,4,13,15,0,,,45.0,4.8,27.173,82.924
2010,4,13,15,20,,,22.0,4.3,27.173,82.924
2010,4,13,15,40,,,31.0,2.9,27.173,82.924
2010,4,13,16,0,,,24.0,2.7,27.173,82.924
2010,4,13,16,20,,,17.0,3.0,27.173,82.924
2010,4,13,16,40,,,5.0,2.2,27.173,82.924
2010,4,13,17,0,,,342.0,2.4,27.173,82.924
2010,4,13,17,20,,,347.0,3.5,27.173,82.924
2010,4,13,17,40,,,355.0,2.8,27.173,82.924
2010,4,13,18,0,,,350.0,3.2,27.173,82.924
2010,4,13,18,20,,,340.0,4.2,27.173,82.924
2010,4,13,18,40,,,350.0,4.2,27.173,82.924
2010,4,13,19,0,,,343.0,3.8,27.173,82.924
2010,4,13,19,20,,,310.0,3.7,27.173,82.924
2010,4,13,19,40,,,306.0,3.6,27.173,82.924
2010,4,13,20,0,,,299.0,3.2,27.173,82.924
2010,4,13,20,20,,,289.0,3.1,27.173,82.924
2010,4,13,20,40,,,288.0,3.6,27.173,82.924
2010,4,13,21,0,,,291.0,3.7,27.173,82.924
2010,4,13,21,20,,,293.0,5.3,27.173,82.924
2010,4,13,21,40,,,300.0,6.3,27.173,82.924
2010,4,13,22,0,,,295.0,6.1,27.173,82.924
2010,4,13,22,20,,,306.0,5.8,27.173,82.924
2010,4,13,22,40,,,310.0,5.9,27.173,82.924
2010,4,13,23,0,,,310.0,5.0,27.173,82.924
2010,4,13,23,20,,,315.0,3.9,27.173,82.924
2010,4,13,23,40,,,38.0,2.8,27.173,82.924
2010,4,14,0,0,,,51.0,3.9,27.173,82.924
2010,4,14,0,20,,,49.0,5.2,27.173,82.924
2010,4,14,0,40,,,54.0,6.7,27.173,82.924
2010,4,14,1,0,,,51.0,6.6,27.173,82.924
2010,4,14,1,20,,,48.0,7.0,27.173,82.924
2010,4,14,1,40,,,54.0,7.3,27.173,82.924
2010,4,14,2,0,,,54.0,7.7,27.173,82.924
2010,4,14,2,20,,,52.0,8.2,27.173,82.924
2010,4,14,2,40,,,49.0,7.0,27.173,82.924
2010,4,14,3,0,,,44.0,6.6,27.173,82.924
2010,4,14,3,20,,,45.0,7.9,27.173,82.924
2010,4,14,3,40,,,50.0,7.8,27.173,82.924
2010,4,14,4,0,,,46.0,8.1,27.173,82.924
2010,4,14,4,20,,,42.0,7.6,27.173,82.924
2010,4,14,4,40,,,44.0,8.6,27.173,82.924
2010,4,14,5,0,,,44.0,7.7,27.173,82.924
2010,4,14,5,20,,,40.0,7.4,27.173,82.924
2010,4,14,5,40,,,41.0,7.5,27.173,82.924
2010,4,14,6,0,,,45.0,7.8,27.173,82.924
2010,4,14,6,20,,,49.0,7.4,27.173,82.924
2010,4,14,6,40,,,50.0,7.4,27.173,82.924
2010,4,14,7,0,,,43.0,7.3,27.173,82.924
2010,4,14,7,20,,,42.0,7.1,27.173,82.924
2010,4,14,7,40,,,37.0,8.6,27.173,82.924
2010,4,14,8,0,,,40.0,8.6,27.173,82.924
2010,4,14,8,20,,,38.0,8.2,27.173,82.924
2010,4,14,8,40,,,41.0,8.3,27.173,82.924
2010,4,14,9,0,,,47.0,7.5,27.173,82.924
2010,4,14,9,20,,,43.0,8.6,27.173,82.924
2010,4,14,9,40,,,41.0,7.9,27.173,82.924
2010,4,14,10,0,,,39.0,8.3,27.173,82.924
2010,4,14,10,20,,,41.0,7.3,27.173,82.924
2010,4,14,10,40,,,42.0,7.3,27.173,82.924
2010,4,14,11,0,,,40.0,7.8,27.173,82.924
2010,4,14,11,20,,,45.0,7.3,27.173,82.924
2010,4,14,11,40,,,43.0,8.1,27.173,82.924
2010,4,14,12,0,,,44.0,8.6,27.173,82.924
2010,4,14,12,20,,,45.0,7.4,27.173,82.924
2010,4,14,12,40,,,46.0,6.7,27.173,82.924
2010,4,14,13,0,,,48.0,7.3,27.173,82.924
2010,4,14,13,20,,,49.0,7.7,27.173,82.924
2010,4,14,13,40,,,41.0,6.4,27.173,82.924
2010,4,14,14,0,,,39.0,5.8,27.173,82.924
