year,month,day,hour,min,current dir,current speed,lat,lon,wind dir,wind speed
2010,4,18,18,30,212.0,0.517,28.351,96.006,,
2010,4,18,19,0,210.0,0.521,28.351,96.006,,
2010,4,18,19,30,215.0,0.48,28.351,96.006,,
2010,4,18,20,0,225.0,0.4,28.351,96.006,,
2010,4,18,20,30,233.0,0.255,28.351,96.006,,
2010,4,18,21,0,236.0,0.204,28.351,96.006,,
2010,4,18,21,30,226.0,0.211,28.351,96.006,,
2010,4,18,22,0,228.0,0.222,28.351,96.006,,
2010,4,18,22,30,239.0,0.225,28.351,96.006,,
2010,4,18,23,0,246.0,0.203,28.351,96.006,,
2010,4,18,23,30,252.0,0.1939999999999999,28.351,96.006,,
2010,4,19,3,30,275.0,0.266,28.351,96.006,,
2010,4,19,4,0,276.0,0.2339999999999999,28.351,96.006,,
2010,4,19,4,30,271.0,0.243,28.351,96.006,,
2010,4,19,5,0,266.0,0.21,28.351,96.006,,
2010,4,19,5,30,269.0,0.1989999999999999,28.351,96.006,,
2010,4,19,6,0,277.0,0.23,28.351,96.006,,
2010,4,19,6,30,275.0,0.214,28.351,96.006,,
2010,4,19,7,0,276.0,0.14,28.351,96.006,,
2010,4,19,7,30,271.0,0.148,28.351,96.006,,
2010,4,19,8,0,288.0,0.41,28.351,96.006,,
2010,4,20,0,30,272.0,0.6,28.351,96.006,,
2010,4,20,1,0,273.0,0.59,28.351,96.006,,
2010,4,20,1,30,275.0,0.5700000000000001,28.351,96.006,,
2010,4,20,2,0,270.0,0.52,28.351,96.006,,
2010,4,20,2,30,267.0,0.46,28.351,96.006,,
2010,4,20,3,0,264.0,0.41,28.351,96.006,,
2010,4,20,3,30,261.0,0.36,28.351,96.006,,
2010,4,20,4,0,255.0,0.36,28.351,96.006,,
2010,4,20,4,30,78.0,0.36,28.351,96.006,,
2010,4,20,5,0,243.0,0.4,28.351,96.006,,
2010,4,20,5,30,237.0,0.35,28.351,96.006,,
2010,4,20,6,0,237.0,0.41,28.351,96.006,,
2010,4,20,6,30,236.0,0.43,28.351,96.006,,
2010,4,20,7,0,237.0,0.48,28.351,96.006,,
2010,4,20,7,30,234.0,0.51,28.351,96.006,,
2010,4,20,8,0,240.0,0.51,28.351,96.006,,
2010,4,20,8,30,242.0,0.531,28.351,96.006,,
2010,4,20,9,0,244.0,0.508,28.351,96.006,,
2010,4,20,9,30,246.0,0.526,28.351,96.006,,
2010,4,20,13,0,254.0,0.5700000000000001,28.351,96.006,,
2010,4,20,13,30,255.0,0.5870000000000001,28.351,96.006,,
2010,4,20,14,0,257.0,0.5700000000000001,28.351,96.006,,
2010,4,20,14,30,258.0,0.573,28.351,96.006,,
2010,4,20,15,0,257.0,0.5810000000000001,28.351,96.006,,
2010,4,20,15,30,261.0,0.58,28.351,96.006,,
2010,4,20,16,0,263.0,0.6020000000000001,28.351,96.006,,
2010,4,20,16,30,266.0,0.55,28.351,96.006,,
2010,4,20,17,0,267.0,0.5770000000000001,28.351,96.006,,
2010,4,20,17,30,266.0,0.542,28.351,96.006,,
2010,4,20,18,0,268.0,0.504,28.351,96.006,,
2010,4,20,18,30,266.0,0.484,28.351,96.006,,
2010,4,20,19,0,268.0,0.49,28.351,96.006,,
2010,4,20,19,30,274.0,0.444,28.351,96.006,,
2010,4,20,20,0,275.0,0.433,28.351,96.006,,
2010,4,20,20,30,273.0,0.416,28.351,96.006,,
2010,4,20,21,0,277.0,0.389,28.351,96.006,,
2010,4,21,0,0,270.0,0.25,28.351,96.006,,
2010,4,21,0,30,270.0,0.24,28.351,96.006,,
2010,4,21,1,0,258.0,0.24,28.351,96.006,,
2010,4,21,1,30,254.0,0.21,28.351,96.006,,
2010,4,21,2,0,249.0,0.27,28.351,96.006,,
2010,4,21,2,30,228.0,0.25,28.351,96.006,,
2010,4,21,3,0,225.0,0.24,28.351,96.006,,
2010,4,21,3,30,222.0,0.25,28.351,96.006,,
2010,4,21,4,0,227.0,0.28,28.351,96.006,,
2010,4,21,4,30,230.0,0.32,28.351,96.006,,
2010,4,21,5,0,233.0,0.335,28.351,96.006,,
2010,4,21,5,30,235.0,0.362,28.351,96.006,,
2010,4,21,6,0,236.0,0.35,28.351,96.006,,
2010,4,21,6,30,232.0,0.364,28.351,96.006,,
2010,4,21,7,0,236.0,0.355,28.351,96.006,,
2010,4,21,7,30,235.0,0.3279999999999999,28.351,96.006,,
2010,4,21,23,0,273.0,0.315,28.351,96.006,,
2010,4,21,23,30,278.0,0.31,28.351,96.006,,
2010,4,22,0,0,279.0,0.299,28.351,96.006,,
2010,4,22,0,30,278.0,0.267,28.351,96.006,,
2010,4,22,1,0,281.0,0.259,28.351,96.006,,
2010,4,22,1,30,276.0,0.244,28.351,96.006,,
2010,4,22,2,0,274.0,0.24,28.351,96.006,,
2010,4,22,2,30,274.0,0.242,28.351,96.006,,
2010,4,22,3,0,276.0,0.2739999999999999,28.351,96.006,,
2010,4,22,3,30,277.0,0.237,28.351,96.006,,
2010,4,22,4,0,268.0,0.2239999999999999,28.351,96.006,,
2010,4,22,4,30,274.0,0.225,28.351,96.006,,
2010,4,22,5,0,288.0,0.257,28.351,96.006,,
2010,4,22,5,30,273.0,0.215,28.351,96.006,,
2010,4,22,6,0,265.0,0.208,28.351,96.006,,
2010,4,22,6,30,266.0,0.206,28.351,96.006,,
2010,4,22,7,0,253.0,0.209,28.351,96.006,,
2010,4,22,7,30,247.0,0.192,28.351,96.006,,
2010,4,22,8,0,252.0,0.22,28.351,96.006,,
2010,4,22,8,30,253.0,0.214,28.351,96.006,,
2010,4,22,9,0,240.0,0.1939999999999999,28.351,96.006,,
2010,4,22,9,30,240.0,0.209,28.351,96.006,,
2010,4,22,10,0,243.0,0.203,28.351,96.006,,
2010,4,22,10,30,234.0,0.205,28.351,96.006,,
2010,4,22,11,0,243.0,0.213,28.351,96.006,,
2010,4,22,11,30,240.0,0.218,28.351,96.006,,
2010,4,22,12,0,233.0,0.2019999999999999,28.351,96.006,,
2010,4,22,12,30,239.0,0.233,28.351,96.006,,
2010,4,22,13,0,230.0,0.242,28.351,96.006,,
2010,4,22,13,30,232.0,0.227,28.351,96.006,,
2010,4,22,14,0,226.0,0.23,28.351,96.006,,
2010,4,22,14,30,229.0,0.258,28.351,96.006,,
2010,4,22,16,0,237.0,0.284,28.351,96.006,,
2010,4,22,16,30,234.0,0.253,28.351,96.006,,
2010,4,22,17,0,241.0,0.242,28.351,96.006,,
2010,4,22,17,30,235.0,0.261,28.351,96.006,,
2010,4,22,18,0,235.0,0.285,28.351,96.006,,
2010,4,22,18,30,239.0,0.28,28.351,96.006,,
2010,4,22,19,0,238.0,0.254,28.351,96.006,,
2010,4,22,19,30,240.0,0.2319999999999999,28.351,96.006,,
2010,4,22,20,0,238.0,0.193,28.351,96.006,,
2010,4,22,20,30,241.0,0.1989999999999999,28.351,96.006,,
2010,4,22,21,0,251.0,0.162,28.351,96.006,,
2010,4,22,21,30,246.0,0.158,28.351,96.006,,
2010,4,22,22,0,243.0,0.1689999999999999,28.351,96.006,,
2010,4,22,22,30,252.0,0.132,28.351,96.006,,
2010,4,23,1,0,239.0,0.09,28.351,96.006,,
2010,4,23,1,30,251.0,0.09,28.351,96.006,,
2010,4,23,2,0,236.0,0.09,28.351,96.006,,
2010,4,23,2,30,210.0,0.1,28.351,96.006,,
2010,4,23,3,0,201.0,0.12,28.351,96.006,,
2010,4,23,3,30,206.0,0.12,28.351,96.006,,
2010,4,23,4,0,191.0,0.12,28.351,96.006,,
2010,4,23,4,30,198.0,0.17,28.351,96.006,,
2010,4,23,5,0,192.0,0.19,28.351,96.006,,
2010,4,23,5,30,189.0,0.15,28.351,96.006,,
2010,4,23,6,0,186.0,0.21,28.351,96.006,,
2010,4,23,6,30,186.0,0.2,28.351,96.006,,
2010,4,23,7,0,190.0,0.253,28.351,96.006,,
2010,4,23,7,30,187.0,0.2339999999999999,28.351,96.006,,
2010,4,23,8,0,209.0,0.2319999999999999,28.351,96.006,,
2010,4,23,8,30,203.0,0.1639999999999999,28.351,96.006,,
2010,4,24,0,30,245.0,0.49,28.351,96.006,,
2010,4,24,1,0,252.0,0.49,28.351,96.006,,
2010,4,24,1,30,257.0,0.45,28.351,96.006,,
2010,4,24,2,0,261.0,0.45,28.351,96.006,,
2010,4,24,2,30,269.0,0.43,28.351,96.006,,
2010,4,24,3,0,275.0,0.39,28.351,96.006,,
2010,4,24,3,30,282.0,0.41,28.351,96.006,,
2010,4,24,4,0,291.0,0.4,28.351,96.006,,
2010,4,24,4,30,306.0,0.43,28.351,96.006,,
2010,4,24,5,0,315.0,0.45,28.351,96.006,,
2010,4,24,5,30,321.0,0.53,28.351,96.006,,
2010,4,24,6,0,321.0,0.53,28.351,96.006,,
2010,4,24,6,30,329.0,0.44,28.351,96.006,,
2010,4,24,7,0,332.0,0.33,28.351,96.006,,
2010,4,24,7,30,341.0,0.36,28.351,96.006,,
2010,4,24,8,0,342.0,0.32,28.351,96.006,,
2010,4,24,8,30,347.0,0.24,28.351,96.006,,
2010,4,24,9,0,11.0,0.18,28.351,96.006,,
2010,4,24,9,30,12.0,0.16,28.351,96.006,,
2010,4,24,10,0,50.0,0.2,28.351,96.006,,
2010,4,24,10,30,54.0,0.24,28.351,96.006,,
2010,4,24,11,0,90.0,0.27,28.351,96.006,,
2010,4,24,11,30,122.0,0.23,28.351,96.006,,
2010,4,24,12,0,146.0,0.19,28.351,96.006,,
2010,4,24,12,30,153.0,0.27,28.351,96.006,,
2010,4,24,13,0,167.0,0.311,28.351,96.006,,
2010,4,24,13,30,170.0,0.28,28.351,96.006,,
2010,4,24,14,0,170.0,0.299,28.351,96.006,,
2010,4,24,14,30,173.0,0.342,28.351,96.006,,
2010,4,24,15,0,179.0,0.375,28.351,96.006,,
2010,4,24,15,30,178.0,0.5,28.351,96.006,,
2010,4,24,16,0,180.0,0.508,28.351,96.006,,
2010,4,24,16,30,185.0,0.473,28.351,96.006,,
2010,4,24,17,0,335.0,0.22,28.351,96.006,,
2010,4,24,23,30,267.0,0.27,28.351,96.006,,
2010,4,25,0,0,284.0,0.27,28.351,96.006,,
2010,4,25,0,30,314.0,0.21,28.351,96.006,,
2010,4,25,1,0,335.0,0.22,28.351,96.006,,
2010,4,25,1,30,342.0,0.21,28.351,96.006,,
2010,4,25,2,0,347.0,0.2,28.351,96.006,,
2010,4,25,2,30,8.0,0.18,28.351,96.006,,
2010,4,25,3,0,12.0,0.16,28.351,96.006,,
2010,4,25,3,30,26.0,0.22,28.351,96.006,,
2010,4,25,4,0,47.0,0.2339999999999999,28.351,96.006,,
2010,4,25,4,30,51.0,0.245,28.351,96.006,,
2010,4,25,5,0,66.0,0.233,28.351,96.006,,
2010,4,25,5,30,68.0,0.282,28.351,96.006,,
2010,4,25,6,0,71.0,0.359,28.351,96.006,,
2010,4,25,6,30,88.0,0.428,28.351,96.006,,
2010,4,25,7,0,100.0,0.454,28.351,96.006,,
2010,4,25,7,30,105.0,0.397,28.351,96.006,,
2010,4,25,9,0,126.0,0.356,28.351,96.006,,
2010,4,25,9,30,127.0,0.3279999999999999,28.351,96.006,,
2010,4,25,10,0,128.0,0.316,28.351,96.006,,
2010,4,25,10,30,129.0,0.389,28.351,96.006,,
2010,4,25,11,0,120.0,0.455,28.351,96.006,,
2010,4,25,11,30,118.0,0.456,28.351,96.006,,
2010,4,25,12,0,128.0,0.431,28.351,96.006,,
2010,4,25,12,30,136.0,0.4479999999999999,28.351,96.006,,
2010,4,25,13,0,144.0,0.481,28.351,96.006,,
2010,4,25,13,30,147.0,0.542,28.351,96.006,,
2010,4,25,14,0,150.0,0.6020000000000001,28.351,96.006,,
2010,4,26,1,0,257.0,0.24,28.351,96.006,,
2010,4,26,1,30,264.0,0.23,28.351,96.006,,
2010,4,26,2,0,269.0,0.24,28.351,96.006,,
2010,4,26,2,30,273.0,0.25,28.351,96.006,,
2010,4,26,3,0,290.0,0.24,28.351,96.006,,
2010,4,26,3,30,297.0,0.27,28.351,96.006,,
2010,4,26,4,0,303.0,0.26,28.351,96.006,,
2010,4,26,4,30,308.0,0.24,28.351,96.006,,
2010,4,26,6,0,343.0,0.161,28.351,96.006,,
2010,4,26,6,30,358.0,0.145,28.351,96.006,,
2010,4,26,7,0,12.0,0.138,28.351,96.006,,
2010,4,26,7,30,30.0,0.127,28.351,96.006,,
2010,4,26,8,0,42.0,0.144,28.351,96.006,,
2010,4,26,8,30,60.0,0.144,28.351,96.006,,
2010,4,26,9,0,75.0,0.136,28.351,96.006,,
2010,4,26,9,30,89.0,0.127,28.351,96.006,,
2010,4,26,10,0,102.0,0.163,28.351,96.006,,
2010,4,26,10,30,104.0,0.16,28.351,96.006,,
2010,4,26,11,0,103.0,0.139,28.351,96.006,,
2010,4,26,11,30,106.0,0.131,28.351,96.006,,
2010,4,26,12,0,110.0,0.15,28.351,96.006,,
2010,4,26,12,30,111.0,0.146,28.351,96.006,,
2010,4,26,13,0,111.0,0.148,28.351,96.006,,
2010,4,26,13,30,116.0,0.148,28.351,96.006,,
2010,4,26,15,0,109.0,0.138,28.351,96.006,,
2010,4,26,15,30,102.0,0.171,28.351,96.006,,
2010,4,26,16,0,104.0,0.171,28.351,96.006,,
2010,4,26,16,30,117.0,0.17,28.351,96.006,,
2010,4,26,17,0,131.0,0.172,28.351,96.006,,
2010,4,26,17,30,155.0,0.185,28.351,96.006,,
2010,4,26,18,0,159.0,0.192,28.351,96.006,,
2010,4,26,18,30,161.0,0.159,28.351,96.006,,
2010,4,26,19,0,151.0,0.15,28.351,96.006,,
2010,4,26,19,30,165.0,0.182,28.351,96.006,,
2010,4,27,0,0,258.0,0.144,28.351,96.006,,
2010,4,27,0,30,278.0,0.17,28.351,96.006,,
2010,4,27,1,0,290.0,0.215,28.351,96.006,,
2010,4,27,1,30,326.0,0.25,28.351,96.006,,
2010,4,27,3,0,352.0,0.298,28.351,96.006,,
2010,4,27,3,30,3.0,0.326,28.351,96.006,,
2010,4,27,4,0,10.0,0.365,28.351,96.006,,
2010,4,27,4,30,15.0,0.405,28.351,96.006,,
2010,4,27,5,0,22.0,0.442,28.351,96.006,,
2010,4,27,5,30,23.0,0.46,28.351,96.006,,
2010,4,27,6,0,27.0,0.459,28.351,96.006,,
2010,4,27,6,30,31.0,0.493,28.351,96.006,,
2010,4,27,7,0,30.0,0.4629999999999999,28.351,96.006,,
2010,4,27,7,30,37.0,0.466,28.351,96.006,,
2010,4,27,8,0,46.0,0.452,28.351,96.006,,
2010,4,27,8,30,57.0,0.433,28.351,96.006,,
2010,4,27,9,0,66.0,0.397,28.351,96.006,,
2010,4,27,9,30,76.0,0.39,28.351,96.006,,
2010,4,27,10,0,91.0,0.374,28.351,96.006,,
2010,4,27,10,30,101.0,0.33,28.351,96.006,,
2010,4,27,11,0,119.0,0.289,28.351,96.006,,
2010,4,27,11,30,133.0,0.278,28.351,96.006,,
2010,4,27,12,0,151.0,0.298,28.351,96.006,,
2010,4,27,12,30,172.0,0.299,28.351,96.006,,
2010,4,27,13,0,184.0,0.359,28.351,96.006,,
2010,4,27,13,30,192.0,0.383,28.351,96.006,,
2010,4,27,14,0,201.0,0.407,28.351,96.006,,
2010,4,27,14,30,206.0,0.417,28.351,96.006,,
2010,4,27,23,30,299.0,0.64,28.351,96.006,,
2010,4,28,0,0,302.0,0.59,28.351,96.006,,
2010,4,28,0,30,306.0,0.52,28.351,96.006,,
2010,4,28,1,0,312.0,0.52,28.351,96.006,,
2010,4,28,1,30,314.0,0.49,28.351,96.006,,
2010,4,28,2,0,320.0,0.48,28.351,96.006,,
2010,4,28,2,30,327.0,0.46,28.351,96.006,,
2010,4,28,3,0,329.0,0.44,28.351,96.006,,
2010,4,28,3,30,333.0,0.42,28.351,96.006,,
2010,4,28,4,0,341.0,0.4,28.351,96.006,,
2010,4,28,4,30,344.0,0.42,28.351,96.006,,
2010,4,28,5,0,353.0,0.43,28.351,96.006,,
2010,4,28,5,30,360.0,0.41,28.351,96.006,,
2010,4,28,6,0,9.0,0.35,28.351,96.006,,
2010,4,28,6,30,17.0,0.33,28.351,96.006,,
2010,4,28,7,0,29.0,0.3,28.351,96.006,,
2010,4,28,7,30,50.0,0.24,28.351,96.006,,
2010,4,28,8,0,62.0,0.18,28.351,96.006,,
2010,4,28,8,30,87.0,0.17,28.351,96.006,,
2010,4,28,9,0,104.0,0.17,28.351,96.006,,
2010,4,28,9,30,113.0,0.22,28.351,96.006,,
2010,4,28,10,0,125.0,0.22,28.351,96.006,,
2010,4,28,10,30,134.0,0.22,28.351,96.006,,
2010,4,28,11,0,152.0,0.23,28.351,96.006,,
2010,4,28,11,30,164.0,0.27,28.351,96.006,,
2010,4,28,12,0,168.0,0.29,28.351,96.006,,
2010,4,28,12,30,177.0,0.28,28.351,96.006,,
2010,4,28,13,0,180.0,0.3,28.351,96.006,,
2010,4,28,13,30,191.0,0.31,28.351,96.006,,
2010,4,28,14,0,198.0,0.33,28.351,96.006,,
2010,4,28,14,30,201.0,0.32,28.351,96.006,,
2010,4,28,15,0,207.0,0.31,28.351,96.006,,
2010,4,28,15,30,213.0,0.31,28.351,96.006,,
2010,4,28,16,0,219.0,0.27,28.351,96.006,,
2010,4,28,16,30,219.0,0.26,28.351,96.006,,
2010,4,29,2,0,326.0,0.428,28.351,96.006,,
2010,4,29,2,30,328.0,0.438,28.351,96.006,,
2010,4,29,3,0,328.0,0.4629999999999999,28.351,96.006,,
2010,4,29,3,30,334.0,0.367,28.351,96.006,,
2010,4,29,4,0,332.0,0.3979999999999999,28.351,96.006,,
2010,4,29,4,30,331.0,0.303,28.351,96.006,,
2010,4,29,5,0,332.0,0.327,28.351,96.006,,
2010,4,29,5,30,331.0,0.297,28.351,96.006,,
2010,4,29,6,0,330.0,0.2,28.351,96.006,,
2010,4,29,6,30,337.0,0.2289999999999999,28.351,96.006,,
2010,4,29,7,0,341.0,0.179,28.351,96.006,,
2010,4,29,7,30,328.0,0.2019999999999999,28.351,96.006,,
2010,4,29,8,0,331.0,0.105,28.351,96.006,,
2010,4,29,8,30,316.0,0.14,28.351,96.006,,
2010,4,29,9,0,218.0,0.06,28.351,96.006,,
2010,4,29,17,0,253.0,0.178,28.351,96.006,,
2010,4,29,17,30,254.0,0.184,28.351,96.006,,
2010,4,29,18,0,262.0,0.208,28.351,96.006,,
2010,4,29,18,30,272.0,0.198,28.351,96.006,,
2010,4,29,19,0,276.0,0.214,28.351,96.006,,
2010,4,29,19,30,268.0,0.213,28.351,96.006,,
2010,4,29,20,0,277.0,0.1989999999999999,28.351,96.006,,
2010,4,29,20,30,274.0,0.219,28.351,96.006,,
2010,4,29,21,0,274.0,0.236,28.351,96.006,,
2010,4,29,21,30,271.0,0.2319999999999999,28.351,96.006,,
2010,4,30,0,30,270.0,0.21,28.351,96.006,,
2010,4,30,1,0,278.0,0.24,28.351,96.006,,
2010,4,30,1,30,282.0,0.19,28.351,96.006,,
2010,4,30,2,0,284.0,0.24,28.351,96.006,,
2010,4,30,2,30,278.0,0.25,28.351,96.006,,
2010,4,30,3,0,284.0,0.18,28.351,96.006,,
2010,4,30,3,30,282.0,0.19,28.351,96.006,,
2010,4,30,4,0,284.0,0.13,28.351,96.006,,
2010,4,30,4,30,293.0,0.16,28.351,96.006,,
2010,4,30,5,0,293.0,0.16,28.351,96.006,,
2010,4,30,5,30,289.0,0.11,28.351,96.006,,
2010,4,30,6,0,286.0,0.09,28.351,96.006,,
2010,4,30,6,30,296.0,0.069,28.351,96.006,,
2010,4,30,8,0,327.0,0.049,28.351,96.006,,
2010,4,30,8,30,314.0,0.062,28.351,96.006,,
2010,4,30,9,0,282.0,0.026,28.351,96.006,,
2010,4,30,9,30,296.0,0.012,28.351,96.006,,
2010,4,30,10,0,262.0,0.024,28.351,96.006,,
2010,4,30,10,30,153.0,0.09,28.351,96.006,,
2010,4,30,11,0,157.0,0.095,28.351,96.006,,
2010,4,30,11,30,169.0,0.1009999999999999,28.351,96.006,,
2010,4,30,12,0,172.0,0.124,28.351,96.006,,
2010,4,30,12,30,182.0,0.1369999999999999,28.351,96.006,,
2010,4,30,18,0,222.0,0.326,28.351,96.006,,
2010,4,30,18,30,223.0,0.311,28.351,96.006,,
2010,4,30,19,0,232.0,0.298,28.351,96.006,,
2010,4,30,19,30,228.0,0.361,28.351,96.006,,
2010,4,30,20,0,230.0,0.367,28.351,96.006,,
2010,4,30,20,30,226.0,0.351,28.351,96.006,,
2010,4,30,21,0,230.0,0.327,28.351,96.006,,
2010,4,30,21,30,230.0,0.336,28.351,96.006,,
2010,4,30,22,0,228.0,0.357,28.351,96.006,,
2010,4,30,22,30,229.0,0.349,28.351,96.006,,
2010,5,1,0,0,221.0,0.36,28.351,96.006,,
2010,5,1,0,30,221.0,0.38,28.351,96.006,,
2010,5,1,1,0,219.0,0.37,28.351,96.006,,
2010,5,1,1,30,216.0,0.37,28.351,96.006,,
2010,5,1,2,0,216.0,0.37,28.351,96.006,,
2010,5,1,2,30,219.0,0.34,28.351,96.006,,
2010,5,1,3,0,225.0,0.34,28.351,96.006,,
2010,5,1,3,30,227.0,0.35,28.351,96.006,,
2010,5,1,4,0,228.0,0.34,28.351,96.006,,
2010,5,1,4,30,225.0,0.33,28.351,96.006,,
2010,5,1,5,0,233.0,0.32,28.351,96.006,,
2010,5,1,5,30,225.0,0.31,28.351,96.006,,
2010,5,1,6,0,219.0,0.29,28.351,96.006,,
2010,5,1,6,30,218.0,0.27,28.351,96.006,,
2010,5,1,7,0,224.0,0.19,28.351,96.006,,
2010,5,1,7,30,243.0,0.131,28.351,96.006,,
2010,5,1,8,0,234.0,0.13,28.351,96.006,,
2010,5,1,8,30,259.0,0.087,28.351,96.006,,
2010,5,1,9,0,33.0,0.154,28.351,96.006,,
2010,5,1,9,30,64.0,0.106,28.351,96.006,,
2010,5,1,10,0,59.0,0.034,28.351,96.006,,
2010,5,1,10,30,120.0,0.047,28.351,96.006,,
2010,5,1,11,0,102.0,0.054,28.351,96.006,,
2010,5,1,11,30,159.0,0.035,28.351,96.006,,
2010,5,1,12,0,184.0,0.081,28.351,96.006,,
2010,5,2,2,0,250.0,0.518,28.351,96.006,,
2010,5,2,2,30,239.0,0.4529999999999999,28.351,96.006,,
2010,5,2,3,0,231.0,0.389,28.351,96.006,,
2010,5,2,3,30,231.0,0.4479999999999999,28.351,96.006,,
2010,5,2,4,0,251.0,0.642,28.351,96.006,,
2010,5,2,4,30,253.0,0.658,28.351,96.006,,
2010,5,2,5,0,251.0,0.6459999999999999,28.351,96.006,,
2010,5,2,5,30,250.0,0.6459999999999999,28.351,96.006,,
2010,5,2,6,0,250.0,0.5970000000000001,28.351,96.006,,
2010,5,2,6,30,249.0,0.542,28.351,96.006,,
2010,5,2,7,0,254.0,0.541,28.351,96.006,,
2010,5,2,7,30,262.0,0.549,28.351,96.006,,
2010,5,2,8,0,265.0,0.598,28.351,96.006,,
2010,5,2,8,30,268.0,0.638,28.351,96.006,,
2010,5,2,9,0,263.0,0.618,28.351,96.006,,
2010,5,2,23,0,259.0,0.549,28.351,96.006,,
2010,5,2,23,30,267.0,0.524,28.351,96.006,,
2010,5,3,0,0,265.0,0.55,28.351,96.006,,
2010,5,3,0,30,272.0,0.537,28.351,96.006,,
2010,5,3,1,0,273.0,0.508,28.351,96.006,,
2010,5,3,1,30,276.0,0.484,28.351,96.006,,
2010,5,3,2,0,277.0,0.45,28.351,96.006,,
2010,5,3,2,30,281.0,0.411,28.351,96.006,,
2010,5,3,3,0,284.0,0.381,28.351,96.006,,
2010,5,3,3,30,283.0,0.344,28.351,96.006,,
2010,5,3,4,0,285.0,0.32,28.351,96.006,,
2010,5,3,4,30,24.0,0.27,28.351,96.006,,
2010,5,3,5,0,284.0,0.22,28.351,96.006,,
2010,5,3,5,30,279.0,0.2,28.351,96.006,,
2010,5,3,6,0,282.0,0.15,28.351,96.006,,
2010,5,3,6,30,287.0,0.11,28.351,96.006,,
2010,5,3,7,0,276.0,0.1,28.351,96.006,,
2010,5,3,7,30,221.0,0.08,28.351,96.006,,
2010,5,3,8,0,191.0,0.12,28.351,96.006,,
2010,5,3,8,30,185.0,0.16,28.351,96.006,,
2010,5,3,9,0,171.0,0.23,28.351,96.006,,
2010,5,3,9,30,173.0,0.27,28.351,96.006,,
2010,5,3,10,0,173.0,0.29,28.351,96.006,,
2010,5,3,19,0,255.0,0.51,28.351,96.006,,
2010,5,3,19,30,263.0,0.523,28.351,96.006,,
2010,5,3,20,0,264.0,0.527,28.351,96.006,,
2010,5,3,20,30,262.0,0.525,28.351,96.006,,
2010,5,3,21,0,267.0,0.531,28.351,96.006,,
2010,5,3,21,30,274.0,0.534,28.351,96.006,,
2010,5,3,22,0,282.0,0.535,28.351,96.006,,
2010,5,3,22,30,284.0,0.519,28.351,96.006,,
2010,5,3,23,0,286.0,0.497,28.351,96.006,,
2010,5,3,23,30,285.0,0.478,28.351,96.006,,
2010,5,4,0,0,284.0,0.454,28.351,96.006,,
2010,5,4,0,30,282.0,0.426,28.351,96.006,,
2010,5,4,1,0,284.0,0.418,28.351,96.006,,
2010,5,4,1,30,291.0,0.417,28.351,96.006,,
2010,5,4,2,0,291.0,0.42,28.351,96.006,,
2010,5,4,2,30,291.0,0.381,28.351,96.006,,
2010,5,4,3,0,287.0,0.32,28.351,96.006,,
2010,5,4,3,30,285.0,0.31,28.351,96.006,,
2010,5,4,4,0,275.0,0.27,28.351,96.006,,
2010,5,4,4,30,258.0,0.26,28.351,96.006,,
2010,5,4,5,0,251.0,0.26,28.351,96.006,,
2010,5,4,5,30,249.0,0.22,28.351,96.006,,
2010,5,4,6,0,236.0,0.21,28.351,96.006,,
2010,5,4,6,30,234.0,0.2,28.351,96.006,,
2010,5,4,7,0,213.0,0.26,28.351,96.006,,
2010,5,4,7,30,210.0,0.37,28.351,96.006,,
2010,5,4,8,0,216.0,0.38,28.351,96.006,,
2010,5,4,8,30,221.0,0.36,28.351,96.006,,
2010,5,4,9,0,225.0,0.4,28.351,96.006,,
2010,5,4,9,30,228.0,0.45,28.351,96.006,,
2010,5,4,10,0,231.0,0.45,28.351,96.006,,
2010,5,4,10,30,231.0,0.435,28.351,96.006,,
2010,5,4,11,0,233.0,0.408,28.351,96.006,,
2010,5,4,11,30,238.0,0.446,28.351,96.006,,
2010,5,4,21,0,272.0,0.4529999999999999,28.351,96.006,,
2010,5,4,21,30,277.0,0.381,28.351,96.006,,
2010,5,4,22,0,286.0,0.308,28.351,96.006,,
2010,5,4,22,30,293.0,0.28,28.351,96.006,,
2010,5,4,23,0,301.0,0.2739999999999999,28.351,96.006,,
2010,5,4,23,30,307.0,0.261,28.351,96.006,,
2010,5,5,0,0,309.0,0.228,28.351,96.006,,
2010,5,5,0,30,321.0,0.17,28.351,96.006,,
2010,5,5,1,0,326.0,0.16,28.351,96.006,,
2010,5,5,1,30,326.0,0.12,28.351,96.006,,
2010,5,5,2,0,315.0,0.08,28.351,96.006,,
2010,5,5,2,30,345.0,0.07,28.351,96.006,,
2010,5,5,3,0,354.0,0.07,28.351,96.006,,
2010,5,5,3,30,342.0,0.06,28.351,96.006,,
2010,5,5,4,0,12.0,0.05,28.351,96.006,,
2010,5,5,4,30,35.0,0.04,28.351,96.006,,
2010,5,5,5,0,90.0,0.03,28.351,96.006,,
2010,5,6,1,0,315.0,0.06,28.351,96.006,,
2010,5,6,1,30,339.0,0.05,28.351,96.006,,
2010,5,6,2,0,342.0,0.06,28.351,96.006,,
2010,5,6,2,30,297.0,0.02,28.351,96.006,,
2010,5,6,3,0,360.0,0.02,28.351,96.006,,
2010,5,6,3,30,315.0,0.03,28.351,96.006,,
2010,5,6,4,0,245.0,0.02,28.351,96.006,,
2010,5,6,4,30,270.0,0.01,28.351,96.006,,
